deviceid,latitude,longitude,arrive_time,leaving_time
212,37.5609733,127.0385243,2019-11-21 05:45:54,2019-11-21 06:21:00
212,37.5646058,126.9881878,2019-11-21 07:32:10,2019-11-21 08:24:37
212,37.5700415,126.9875164,2019-11-21 08:27:50,2019-11-21 09:12:41
212,37.570571599999994,126.9814736,2019-11-21 09:29:14,2019-11-21 10:17:25
212,37.5706806,126.97308,2019-11-21 10:24:52,2019-11-21 11:24:10
212,37.6375662,127.0697188,2019-11-21 12:20:42,2019-11-21 13:54:24
212,37.6375711,127.0696977,2019-11-21 13:55:25,2019-11-21 17:27:48
212,37.6375724,127.0696912,2019-11-21 17:57:52,2019-11-21 21:16:13
212,37.637572,127.0697305,2019-11-21 21:20:00,2019-11-21 22:19:34
212,37.6375758,127.0697521,2019-11-21 22:20:53,2019-11-21 22:57:27
212,37.63757355,127.0697243,2019-11-21 23:05:56,2019-11-22 01:24:19
