deviceid,latitude,longitude,year,week,category
264.0,37.59173995,127.01730205,2019.0,48.0,none
264.0,37.6028022,127.0132931,2019.0,48.0,none
264.0,37.5872132,127.0402905,2019.0,48.0,종교>개신교
264.0,37.5869623,127.01873095,2019.0,48.0,none
264.0,37.59172814285714,127.0173315,2019.0,49.0,none
264.0,37.498408350000005,126.83908220000001,2019.0,49.0,주택>아파트
264.0,37.5871653,127.0402383,2019.0,49.0,종교>개신교
264.0,37.4940217,127.0792407,2019.0,49.0,none
264.0,37.4967112,126.8403338,2019.0,49.0,none
264.0,37.49062215,126.907271,2019.0,49.0,"건강,의료>종합병원"
264.0,37.5909831,127.019146,2019.0,49.0,none
264.0,37.6271205,127.0297633,2019.0,49.0,"건강,의료>요양원,요양센터"
