deviceid,latitude,longitude,year,week,category
397.0,37.61310455,126.85587985,2021.0,2.0,none
397.0,37.58503315,126.87970225,2021.0,2.0,"시설,건물>기업,빌딩"
397.0,37.5638052,126.9384444,2021.0,2.0,"건강,의료>종합병원"
397.0,37.49911575,127.03233725,2021.0,4.0,"시설,건물>기업,빌딩"
397.0,37.5570398,126.93635455,2021.0,4.0,none
397.0,37.5562916,126.9404483,2021.0,5.0,none
397.0,37.49914364999999,127.03235155,2021.0,5.0,"시설,건물>기업,빌딩"
397.0,37.5136544,127.1032592,2021.0,5.0,주택>오피스텔
397.0,37.583693000000004,126.8927708,2021.0,6.0,none
397.0,35.396379,129.1647367,2021.0,6.0,주택>아파트
397.0,35.4072986,129.1646579,2021.0,6.0,none
397.0,35.34798845,129.1613077,2021.0,6.0,장례>묘지
397.0,36.3450409,128.2967935,2021.0,6.0,none
397.0,37.49645975,126.8362336,2021.0,6.0,"시설,건물>주택"
397.0,37.5569651,126.9362019,2021.0,6.0,none
