deviceid,latitude,longitude,arrive_time,leaving_time
397,37.563805200000004,126.93844440000001,2021-01-13 21:53:07,2021-01-13 23:49:24
397,37.5836303,126.892912,2021-01-14 00:40:13,2021-01-14 07:32:52
397,37.5836308,126.8929119,2021-01-14 07:34:17,2021-01-15 14:31:00
397,37.5836345,126.89291215,2021-01-15 14:32:02,2021-01-15 16:43:21
397,37.58503315,126.87970225000001,2021-01-15 16:50:57,2021-01-15 17:32:05
397,37.61310455,126.85587985000001,2021-01-15 18:23:46,2021-01-15 18:59:17
397,37.5836304,126.892912,2021-01-15 19:14:23,2021-01-26 02:11:44
397,37.5835636,126.8929907,2021-01-26 02:19:39,2021-01-26 12:19:58
397,37.5835651,126.8929887,2021-01-26 12:22:01,2021-01-26 13:25:03
397,37.5835635,126.8929922,2021-01-26 13:45:08,2021-01-27 11:38:48
397,37.5835636,126.892992,2021-01-27 11:43:53,2021-01-27 20:41:19
397,37.58356965,126.89297880000001,2021-01-27 20:44:20,2021-01-27 21:30:20
397,37.5835635,126.8929923,2021-01-27 21:35:19,2021-01-27 22:14:00
397,37.5570398,126.93635455,2021-01-27 22:38:51,2021-01-27 23:10:54
397,37.49911575,127.03233725,2021-01-28 00:06:21,2021-01-28 03:03:44
397,37.5835635,126.8929922,2021-01-28 04:26:14,2021-02-06 17:38:38
397,37.5136544,127.1032592,2021-02-06 19:33:02,2021-02-06 21:20:35
397,37.49914364999999,127.03235154999999,2021-02-06 21:41:10,2021-02-06 22:59:53
397,37.5562916,126.9404483,2021-02-06 23:49:58,2021-02-07 02:35:27
397,37.5835575,126.8929915,2021-02-07 03:15:19,2021-02-07 09:35:44
397,37.583559,126.892988,2021-02-07 09:38:45,2021-02-07 11:40:38
397,37.5835575,126.8929915,2021-02-07 11:42:40,2021-02-07 20:30:20
397,37.5569651,126.9362019,2021-02-07 20:49:09,2021-02-07 22:14:44
397,37.50896515,126.88995675,2021-02-07 22:49:03,2021-02-07 23:24:53
397,37.5089406,126.8899515,2021-02-07 23:26:16,2021-02-07 23:56:28
397,37.5089439,126.8899495,2021-02-07 23:57:48,2021-02-08 02:13:00
397,37.50894975,126.8899478,2021-02-08 02:14:32,2021-02-08 03:19:38
397,37.49645975,126.8362336,2021-02-08 04:17:01,2021-02-08 05:54:07
397,37.5835581,126.8929913,2021-02-08 06:58:02,2021-02-08 23:38:45
397,37.5839638,126.8923296,2021-02-08 23:41:08,2021-02-09 00:31:03
397,37.5835571,126.8929915,2021-02-09 00:33:05,2021-02-09 13:40:02
397,36.3450409,128.2967935,2021-02-09 16:55:04,2021-02-09 17:34:05
397,35.34798845,129.1613077,2021-02-09 19:57:32,2021-02-09 20:41:18
397,35.4072986,129.1646579,2021-02-09 21:00:25,2021-02-09 22:00:59
397,35.3963792,129.16473665,2021-02-09 22:05:19,2021-02-10 23:14:15
