deviceid,latitude,longitude,year,week,category
402.0,37.5670621,127.08279139000001,2021.0,6.0,none
402.0,37.5842333,127.0557727,2021.0,6.0,"교육,학문>대학교"
402.0,37.50407555,127.1387885,2021.0,6.0,none
402.0,37.4916333,127.136138,2021.0,6.0,주택>아파트
402.0,37.5653897,127.0839774,2021.0,6.0,none
402.0,37.5647168,127.08685205,2021.0,6.0,none
402.0,37.56706236666667,127.08277600000001,2021.0,9.0,none
402.0,37.52912735,126.9168945,2021.0,9.0,none
402.0,37.536416200000005,126.89497745,2021.0,9.0,"시설,건물>기업,빌딩"
402.0,37.53851645,126.89331225,2021.0,9.0,숙박>호텔
402.0,37.5602427,127.0346181,2021.0,9.0,none
402.0,37.498916,127.1472569,2021.0,9.0,주택>오피스텔
402.0,37.4819495,126.8366024,2021.0,9.0,none
402.0,37.5842324,127.0556115,2021.0,10.0,"교육,학문>대학교"
402.0,37.4934525,127.1452276,2021.0,10.0,none
402.0,37.602786,127.14421665,2021.0,11.0,"쇼핑,유통>백화점"
