deviceid,latitude,longitude,cluster,address
52,37.5707111,127.0342042,1,성동장애인생활회관
52,37.570764100000005,127.0341855,1,성동장애인생활회관
52,37.5707736,127.03407975,1,성동장애인생활회관
52,37.5707192,127.0342042,1,성동장애인생활회관
52,37.570723,127.0342057,1,성동장애인생활회관
52,37.5707285,127.0342033,1,성동장애인생활회관
52,37.5708065,127.0340328,1,서울특별시 성동구 마장동  
52,37.57070135,127.03418645,1,성동장애인생활회관
52,37.5707053,127.034182,1,성동장애인생활회관
52,37.57069905,127.0341815,1,성동장애인생활회관
52,37.5707091,127.034184,1,성동장애인생활회관
52,37.5707003,127.0341838,1,성동장애인생활회관
52,37.57070005,127.03418385,1,성동장애인생활회관
52,37.5706989,127.0341832,1,성동장애인생활회관
