deviceid,latitude,longitude,datetime,leaving_datetime,cluster
173,37.586885,127.01865,2019-12-02 15:23:03,2019-12-02 20:20:36,0
173,37.748925,127.099466,2019-12-02 21:08:02,2019-12-03 08:32:42,1
173,37.5868905,127.0186265,2019-12-03 10:26:43,2019-12-03 12:50:13,0
173,37.58688,127.0186725,2019-12-03 12:59:32,2019-12-03 14:37:18,0
173,37.528118,126.917953,2019-12-03 15:16:50,2019-12-03 17:12:03,2
173,37.526451,126.918475,2019-12-03 17:12:03,2019-12-03 18:20:01,2
173,37.748885,127.099383,2019-12-03 20:22:31,2019-12-04 08:27:18,1
173,37.5868685,127.0186505,2019-12-04 09:52:26,2019-12-04 13:17:35,0
173,37.586897,127.0186355,2019-12-04 13:18:36,2019-12-04 14:21:13,0
173,37.586855,127.018659,2019-12-04 14:22:18,2019-12-04 18:29:23,0
173,37.5918315,127.0173085,2019-12-04 18:31:23,2019-12-04 19:34:24,7
173,37.748919,127.099446,2019-12-04 20:51:05,2019-12-05 08:22:04,1
173,37.60024,127.013685,2019-12-05 10:05:04,2019-12-05 12:01:48,6
173,37.5869345,127.0186995,2019-12-05 12:11:50,2019-12-05 18:48:56,0
173,37.589329,127.019592,2019-12-05 18:48:56,2019-12-05 20:15:08,5
173,37.586955,127.018875,2019-12-05 20:17:08,2019-12-05 21:07:10,0
173,37.748925,127.099517,2019-12-05 22:06:28,2019-12-06 08:54:15,1
173,37.748939,127.099511,2019-12-06 09:07:12,2019-12-06 12:55:16,1
173,37.586841,127.018658,2019-12-06 14:23:29,2019-12-06 15:45:43,0
173,37.6090775,126.93243,2019-12-06 16:42:48,2019-12-06 18:51:54,4
173,37.748939,127.099488,2019-12-06 20:07:13,2019-12-07 13:05:42,1
173,37.744851,127.094859,2019-12-07 13:08:48,2019-12-07 14:24:00,3
173,37.749124,127.09996,2019-12-07 14:28:07,2019-12-08 12:50:15,1
173,37.749116,127.0999925,2019-12-08 12:51:21,2019-12-08 14:29:25,1
173,37.749117,127.09996,2019-12-08 14:34:06,2019-12-08 23:12:49,1
173,37.749128,127.099962,2019-12-08 23:13:52,2019-12-09 08:13:39,1
173,37.586928,127.018626,2019-12-09 09:42:39,2019-12-09 18:23:10,0
173,37.749132,127.099958,2019-12-09 19:33:20,2019-12-10 08:29:38,1
173,37.586914,127.018637,2019-12-10 09:59:56,2019-12-10 12:57:55,0
173,37.586938,127.018626,2019-12-10 12:58:55,2019-12-10 17:56:29,0
173,37.587094,127.0184825,2019-12-10 17:56:29,2019-12-10 20:07:46,0
