deviceid,latitude,longitude,cluster,address
402,37.5670215,127.0828532,0,서울특별시 광진구 중곡3동  
402,37.5670709,127.0827745,0,서울특별시 광진구 중곡3동  능동로53길 30 6
402,37.5670751,127.0827635,0,서울특별시 광진구 중곡3동  능동로53길 30 6
402,37.5670716,127.08277565,0,서울특별시 광진구 중곡3동  능동로53길 30 6
402,37.5670714,127.0827901,0,서울특별시 광진구 중곡3동  능동로53길 30 6
402,37.5670633,127.0827812,0,서울특별시 광진구 중곡3동  능동로53길 30 6
402,37.5670607,127.0827684,0,서울특별시 광진구 중곡3동  능동로53길 30 6
402,37.5670631,127.0827784,0,서울특별시 광진구 중곡3동  능동로53길 30 6
402,37.5670589,127.082773,0,서울특별시 광진구 중곡3동  능동로53길 30 6
402,37.5670605,127.0827928,0,서울특별시 광진구 중곡3동  능동로53길 30 6
402,37.567053,127.0827807,0,서울특별시 광진구 중곡3동  
402,37.5670591,127.0827885,0,서울특별시 광진구 중곡3동  능동로53길 30 6
