deviceid,latitude,longitude,datetime,leaving_datetime
98,37.5554261,127.0266662,2019-11-11 01:29:33,2019-11-11 06:00:33
98,37.555419,127.02668605,2019-11-11 06:02:06,2019-11-11 06:32:23
98,37.555423000000005,127.02667625000001,2019-11-11 06:33:30,2019-11-11 08:18:55
98,37.5554234,127.0267077,2019-11-11 08:20:04,2019-11-11 09:25:06
98,37.560563099999996,127.0287091,2019-11-11 09:25:06,2019-11-11 12:03:46
98,37.5484398,127.0227084,2019-11-11 12:12:13,2019-11-11 14:46:55
98,37.5554791,127.0267843,2019-11-11 14:54:24,2019-11-11 16:23:57
98,37.5605575,127.0286933,2019-11-11 17:09:48,2019-11-11 18:09:02
98,37.5593633,127.0361843,2019-11-11 18:23:02,2019-11-11 19:51:52
98,37.5554781,127.0266617,2019-11-11 19:58:20,2019-11-11 23:31:05
98,37.5554507,127.0267394,2019-11-11 23:55:05,2019-11-12 01:18:51
