deviceid,latitude,longitude,datetime,leaving_datetime
142,37.5643944,127.0397732,2020-01-22 00:04:12,2020-01-22 01:20:30
142,37.5643988,127.0397809,2020-01-22 01:26:37,2020-01-22 03:05:17
142,37.5644014,127.0397825,2020-01-22 03:06:22,2020-01-22 03:49:41
142,37.5643926,127.0397881,2020-01-22 04:42:21,2020-01-22 10:06:00
142,37.5643926,127.0397765,2020-01-22 10:07:06,2020-01-22 10:53:27
142,37.5643958,127.0397786,2020-01-22 11:23:42,2020-01-22 11:54:02
142,37.5667789,127.0437042,2020-01-22 11:57:06,2020-01-22 12:31:25
142,37.56440745,127.03978814999999,2020-01-22 12:31:25,2020-01-22 14:26:20
142,37.564404,127.0397922,2020-01-22 14:26:20,2020-01-22 14:57:34
142,37.564066,127.0395307,2020-01-22 15:10:48,2020-01-22 16:04:03
142,37.5643922,127.0397786,2020-01-22 16:10:09,2020-01-22 17:19:00
142,37.564066,127.0395307,2020-01-22 18:25:49,2020-01-22 20:07:12
142,37.564066,127.0395307,2020-01-22 20:09:13,2020-01-22 20:59:00
142,37.5643935,127.0397779,2020-01-22 21:07:10,2020-01-22 22:30:37
142,37.5643958,127.0397769,2020-01-22 22:59:47,2020-01-23 08:15:48
