deviceid,latitude,longitude,datetime,leaving_datetime
142,37.5644013,127.0397863,2020-01-03 00:41:19,2020-01-03 01:23:43
142,37.5644,127.0397919,2020-01-03 01:52:28,2020-01-03 09:28:44
142,37.564066,127.0395307,2020-01-03 10:25:40,2020-01-03 11:31:33
142,37.5649478,127.0442269,2020-01-03 11:35:36,2020-01-03 12:06:50
142,37.5644079,127.0397906,2020-01-03 12:24:10,2020-01-03 14:14:06
142,37.5644024,127.0397876,2020-01-03 14:14:06,2020-01-03 15:06:33
142,37.5644028,127.0397885,2020-01-03 15:26:47,2020-01-03 16:19:00
142,37.564403049999996,127.0397875,2020-01-03 16:40:11,2020-01-03 17:26:52
142,37.564392,127.0397738,2020-01-03 17:26:52,2020-01-03 18:38:27
142,37.5643954,127.03978194999999,2020-01-03 21:17:31,2020-01-04 08:55:01
