deviceid,latitude,longitude,arrive_time,leaving_time
142,37.563533,127.03977805,2020-01-30 03:35:10,2020-01-30 05:29:27
142,37.561885,127.034258,2020-01-30 06:18:55,2020-01-30 08:49:20
142,37.564066,127.0395307,2020-01-30 09:19:51,2020-01-30 10:15:33
142,37.5644059,127.03978989999999,2020-01-30 10:17:38,2020-01-30 11:22:17
142,37.56439435,127.0397779,2020-01-30 12:02:12,2020-01-30 12:33:25
142,37.564394,127.0397763,2020-01-30 13:06:00,2020-01-30 13:39:31
142,37.5643864,127.0397762,2020-01-30 14:34:01,2020-01-30 17:52:16
142,37.5643922,127.0397782,2020-01-30 17:53:21,2020-01-30 20:51:03
142,37.5643853,127.0397704,2020-01-30 22:16:32,2020-01-30 23:07:45
142,37.564398,127.03978910000001,2020-01-30 23:37:18,2020-01-31 00:49:51
