deviceid,latitude,longitude,arrive_time,leaving_time
142,37.56448345,127.03982575,2020-04-29 00:20:46,2020-04-29 01:15:55
142,37.5644664,127.0398291,2020-04-29 01:38:44,2020-04-29 02:10:50
142,37.56444055,127.03981655000001,2020-04-29 03:00:01,2020-04-29 05:11:33
142,37.5644643,127.0398221,2020-04-29 05:29:11,2020-04-29 06:23:50
142,37.564491450000006,127.0398296,2020-04-29 07:14:04,2020-04-29 07:49:00
142,37.5644926,127.0398328,2020-04-29 07:50:20,2020-04-29 08:34:17
142,37.5644936,127.0398368,2020-04-29 08:35:37,2020-04-29 09:54:52
142,37.5644615,127.0398165,2020-04-29 12:03:17,2020-04-29 15:01:27
142,37.5645287,127.0422143,2020-04-29 15:01:27,2020-04-29 15:34:05
142,37.564493,127.0398343,2020-04-29 15:53:53,2020-04-29 23:28:33
142,37.56447425,127.0398333,2020-04-29 23:58:23,2020-04-30 01:06:24
