deviceid,latitude,longitude,datetime,leaving_datetime
142,37.56439975,127.0397873,2020-01-01 01:33:27,2020-01-01 02:45:00
142,37.5644037,127.0397929,2020-01-01 03:54:45,2020-01-01 08:55:37
142,37.5644021,127.0397917,2020-01-01 08:57:47,2020-01-01 11:01:03
142,37.5643947,127.0397791,2020-01-01 11:10:14,2020-01-01 12:30:09
142,37.5644134,127.0397931,2020-01-01 12:42:22,2020-01-01 13:33:01
142,37.5643999,127.0397906,2020-01-01 14:11:43,2020-01-01 14:42:01
142,37.5643989,127.0397888,2020-01-01 14:56:26,2020-01-01 19:28:52
142,37.5644033,127.0397926,2020-01-01 19:30:04,2020-01-01 20:02:17
142,37.56440445,127.03977975000001,2020-01-01 20:44:44,2020-01-01 22:15:22
142,37.5644014,127.0397818,2020-01-01 22:26:28,2020-01-01 23:58:07
