deviceid,latitude,longitude,datetime,leaving_datetime
142,37.5644956,127.0398355,2020-05-01 01:03:13,2020-05-01 02:43:00
142,37.5644923,127.03983675,2020-05-01 02:43:00,2020-05-01 05:11:49
142,37.5644678,127.0398166,2020-05-01 05:11:49,2020-05-01 07:11:00
142,37.564414,127.0397946,2020-05-01 07:11:00,2020-05-01 07:57:35
142,37.56445445,127.0398056,2020-05-01 07:57:35,2020-05-01 08:42:25
142,37.5644768,127.0398252,2020-05-01 08:57:50,2020-05-01 09:28:00
142,37.56446,127.0398216,2020-05-01 09:44:18,2020-05-01 10:27:05
142,37.5644851,127.0398294,2020-05-01 10:27:05,2020-05-01 11:30:29
142,37.5644429,127.0398151,2020-05-01 11:50:14,2020-05-01 12:46:06
142,37.5644415,127.0398396,2020-05-01 13:35:59,2020-05-01 14:29:02
142,37.5644851,127.0415434,2020-05-01 14:30:03,2020-05-01 15:41:48
142,37.5644857,127.0398306,2020-05-01 15:41:48,2020-05-01 16:13:07
142,37.5644419,127.0398215,2020-05-01 17:12:16,2020-05-01 18:26:12
142,37.5644186,127.0398025,2020-05-01 18:26:12,2020-05-01 19:33:47
142,37.5644844,127.0398333,2020-05-01 19:33:47,2020-05-02 00:31:08
