deviceid,latitude,longitude,datetime,leaving_datetime
142,37.564404,127.0397896,2020-02-06 00:39:19,2020-02-06 01:54:56
142,37.5644,127.0397887,2020-02-06 01:56:04,2020-02-06 08:36:18
142,37.5644014,127.0397821,2020-02-06 08:54:32,2020-02-06 10:14:11
142,37.564404550000006,127.03978575,2020-02-06 10:43:37,2020-02-06 11:28:48
142,37.560638049999994,127.04045679999999,2020-02-06 11:33:03,2020-02-06 12:25:43
142,37.564403999999996,127.03979129999999,2020-02-06 12:27:53,2020-02-06 13:05:11
142,37.5658497,127.0416742,2020-02-06 13:49:46,2020-02-06 14:53:55
142,37.5643936,127.039782,2020-02-06 15:53:51,2020-02-06 17:04:58
142,37.5644062,127.0397908,2020-02-06 17:54:13,2020-02-06 18:30:00
142,37.5643972,127.0398067,2020-02-06 18:31:07,2020-02-06 19:42:34
142,37.5643998,127.0397891,2020-02-06 20:56:42,2020-02-07 10:19:35
