deviceid,latitude,longitude,datetime,leaving_datetime
142,37.56441585,127.03977455,2020-04-10 01:06:25,2020-04-10 03:55:55
142,37.5644086,127.0397739,2020-04-10 03:56:55,2020-04-10 10:34:30
142,37.564402,127.03976215,2020-04-10 10:39:31,2020-04-10 12:48:08
142,37.564407700000004,127.0397681,2020-04-10 12:49:37,2020-04-10 13:42:31
142,37.564416,127.0397802,2020-04-10 14:27:53,2020-04-10 14:59:32
142,37.5644204,127.0397811,2020-04-10 16:29:29,2020-04-10 17:02:48
142,37.564383,127.0398887,2020-04-10 17:44:58,2020-04-10 20:14:05
142,37.5647808,127.0408725,2020-04-10 21:07:05,2020-04-10 22:23:15
142,37.564817,127.0422143,2020-04-10 22:59:44,2020-04-10 23:34:15
142,37.5644205,127.039778,2020-04-10 23:44:27,2020-04-11 03:01:32
