deviceid,latitude,longitude,datetime,leaving_datetime
142,37.5644018,127.039779,2019-12-26 02:23:19,2019-12-26 07:03:33
142,37.5644017,127.0397829,2019-12-26 07:04:33,2019-12-26 10:55:40
142,37.5643937,127.0397791,2019-12-26 10:57:40,2019-12-26 11:27:54
142,37.5643961,127.0397821,2019-12-26 11:29:17,2019-12-26 12:16:00
142,37.5644035,127.0397928,2019-12-26 12:43:24,2019-12-26 13:46:42
142,37.5600638,127.0479735,2019-12-26 14:06:47,2019-12-26 15:57:03
142,37.5643969,127.0397944,2019-12-26 16:23:21,2019-12-26 17:20:09
142,37.5643937,127.0397901,2019-12-26 17:23:10,2019-12-26 19:06:21
142,37.5644118,127.0397942,2019-12-26 19:07:25,2019-12-26 19:37:26
142,37.56439695,127.03979015,2019-12-26 19:56:44,2019-12-26 21:41:03
142,37.5643982,127.0397866,2019-12-26 22:43:07,2019-12-27 10:15:53
