deviceid,latitude,longitude,arrive_time,leaving_time
142,37.5644061,127.0397883,2020-01-29 02:59:47,2020-01-29 03:32:13
142,37.5621564,127.0408396,2020-01-29 03:32:13,2020-01-29 05:46:00
142,37.56440385,127.03979695,2020-01-29 05:46:00,2020-01-29 06:41:37
142,37.5632011,127.0395307,2020-01-29 06:45:37,2020-01-29 07:51:28
142,37.564066,127.0395307,2020-01-29 08:17:07,2020-01-29 09:29:13
142,37.5644004,127.0397899,2020-01-29 09:46:28,2020-01-29 10:35:28
142,37.56440915,127.0397868,2020-01-29 12:40:39,2020-01-29 13:20:50
142,37.5643963,127.0397741,2020-01-29 13:40:08,2020-01-29 14:22:05
142,37.56440675,127.03978765,2020-01-29 15:39:32,2020-01-29 23:50:22
142,37.56440685,127.03978649999999,2020-01-29 23:55:31,2020-01-30 03:05:39
