deviceid,latitude,longitude,arrive_time,leaving_time
142,37.5644705,127.03979785,2020-02-23 00:29:10,2020-02-23 00:59:14
142,37.5644744,127.0397967,2020-02-23 01:20:28,2020-02-23 02:54:08
142,37.5647819,127.0438915,2020-02-23 02:54:08,2020-02-23 03:25:17
142,37.5636117,127.0395307,2020-02-23 03:54:26,2020-02-23 05:46:45
142,37.5644674,127.0397877,2020-02-23 06:45:50,2020-02-23 07:29:09
142,37.5644595,127.0397858,2020-02-23 07:30:14,2020-02-23 09:12:15
142,37.564446450000005,127.0397714,2020-02-23 09:53:04,2020-02-23 11:54:51
142,37.5634894,127.0395307,2020-02-23 12:42:13,2020-02-23 13:19:44
142,37.5644415,127.039796,2020-02-23 13:43:13,2020-02-23 14:35:34
142,37.5644605,127.03978475,2020-02-23 15:04:15,2020-02-24 00:54:45
