deviceid,latitude,longitude,arrive_time,leaving_time
142,37.5624708,127.0418305,2020-02-12 00:45:30,2020-02-12 03:10:16
142,37.5644612,127.0397643,2020-02-12 03:10:16,2020-02-12 04:33:32
142,37.560985849999994,127.0397644,2020-02-12 04:35:43,2020-02-12 07:34:13
142,37.5643999,127.0400964,2020-02-12 08:09:19,2020-02-12 08:56:09
142,37.5633234,127.0391952,2020-02-12 09:24:28,2020-02-12 11:09:17
142,37.5644836,127.0397632,2020-02-12 11:22:39,2020-02-12 12:00:09
142,37.5639,127.0395307,2020-02-12 12:02:09,2020-02-12 13:30:22
142,37.5652361,127.0442269,2020-02-12 13:30:22,2020-02-12 14:02:53
142,37.5644731,127.03976105000001,2020-02-12 14:59:40,2020-02-12 20:00:49
142,37.5644637,127.0397682,2020-02-12 20:01:54,2020-02-13 01:42:26
