deviceid,latitude,longitude,datetime,leaving_datetime
262,37.56380735,127.03570210000001,2019-11-26 15:34:18,2019-11-26 17:03:36
262,37.507409,127.1312068,2019-11-26 17:58:03,2019-11-26 22:03:01
262,37.5542029,127.0162453,2019-11-26 22:59:06,2019-11-27 08:37:28
262,37.56453835,127.01518250000001,2019-11-27 10:18:07,2019-11-27 11:31:10
262,37.5639757,127.0205151,2019-11-27 11:34:13,2019-11-27 15:29:09
262,37.5541812,127.01625675,2019-11-27 16:03:19,2019-11-28 08:32:05
262,37.5650755,127.0222515,2019-11-28 08:39:09,2019-11-28 09:30:15
262,37.510033,127.102125,2019-11-28 12:01:57,2019-11-28 12:59:56
262,37.51388615,127.1050668,2019-11-28 13:05:56,2019-11-28 15:10:33
262,37.5541778,127.0162551,2019-11-28 16:39:37,2019-11-29 08:32:58
262,37.56526565,127.022695,2019-11-29 08:41:04,2019-11-29 09:12:05
262,37.56612095,127.0092156,2019-11-29 09:41:12,2019-11-29 10:20:37
262,37.564541750000004,127.0151835,2019-11-29 10:24:37,2019-11-29 11:39:36
262,37.5651961,127.0226943,2019-11-29 11:40:37,2019-11-29 12:33:04
262,37.5639608,127.0204288,2019-11-29 12:33:04,2019-11-29 13:20:12
262,37.554179500000004,127.01625050000001,2019-11-29 13:44:46,2019-11-29 17:43:39
262,37.6534585,127.05793545,2019-11-29 19:11:55,2019-11-29 21:18:07
262,37.5541763,127.0162541,2019-11-29 21:47:23,2019-11-30 10:31:25
262,37.6594331,126.6265815,2019-11-30 11:30:55,2019-11-30 13:24:57
262,37.6594534,126.6265645,2019-11-30 13:52:56,2019-11-30 15:02:59
262,37.6415928,126.6146738,2019-11-30 15:17:05,2019-11-30 15:49:00
262,37.5541821,127.01625675,2019-11-30 17:28:59,2019-12-01 13:48:44
262,37.5074374,127.13124085,2019-12-01 15:17:51,2019-12-01 19:53:12
262,37.554181,127.0162548,2019-12-01 20:19:58,2019-12-02 08:37:36
262,37.5653269,127.0226565,2019-12-02 08:44:21,2019-12-02 09:29:19
262,37.5639555,127.0204866,2019-12-02 10:48:15,2019-12-02 11:32:33
262,37.565175350000004,127.0226851,2019-12-02 11:42:54,2019-12-02 12:14:56
262,37.5639506,127.02043409999999,2019-12-02 12:14:56,2019-12-02 13:49:21
262,37.564533,127.0151429,2019-12-02 13:57:21,2019-12-02 15:01:25
262,37.55417785,127.01625555,2019-12-02 15:35:12,2019-12-03 08:24:26
262,37.56520195,127.02269465,2019-12-03 08:31:41,2019-12-03 09:31:39
262,37.5666175,127.0086322,2019-12-03 09:35:39,2019-12-03 10:08:44
262,37.5645328,127.0151426,2019-12-03 10:14:13,2019-12-03 11:46:34
262,37.55575975,127.01121685,2019-12-03 11:49:05,2019-12-04 12:37:13
262,37.5542044,127.0162723,2019-12-04 12:37:13,2019-12-05 08:33:27
262,37.5654179,127.0226527,2019-12-05 08:39:35,2019-12-05 09:15:16
262,37.5654725,126.9955676,2019-12-05 09:41:57,2019-12-05 10:59:34
262,37.563807,126.99768040000001,2019-12-05 11:01:33,2019-12-05 11:47:00
262,37.56518425,127.02270580000001,2019-12-05 11:58:46,2019-12-05 13:00:44
262,37.5639563,127.0204202,2019-12-05 13:00:44,2019-12-05 14:00:49
262,37.5668727,127.0168631,2019-12-05 14:10:02,2019-12-05 18:13:09
262,37.5538749,127.0136959,2019-12-05 20:20:01,2019-12-05 22:03:41
262,37.5541983,127.0162855,2019-12-05 22:34:14,2019-12-06 08:24:38
262,37.5653928,127.0226538,2019-12-06 08:41:30,2019-12-06 09:56:27
262,37.5559631,127.1483423,2019-12-06 11:39:35,2019-12-06 12:22:21
262,37.5074309,127.1312259,2019-12-06 15:07:43,2019-12-06 15:48:47
