deviceid,latitude,longitude,arrive_time,leaving_time
207,37.56509585,127.0363469,2019-11-21 05:46:40,2019-11-21 06:39:29
207,37.5647797,126.9878143,2019-11-21 07:19:04,2019-11-21 08:25:40
207,37.570264949999995,126.98757015,2019-11-21 08:29:49,2019-11-21 09:13:10
207,37.57029105,126.98432045,2019-11-21 09:13:10,2019-11-21 10:31:19
207,37.4925315,127.0740255,2019-11-21 11:21:00,2019-11-22 04:09:14
207,37.565092449999995,127.03636420000001,2019-11-22 04:59:27,2019-11-22 06:52:14
207,37.4925341,127.0740248,2019-11-22 09:00:37,2019-11-22 10:20:10
207,37.4925313,127.0740253,2019-11-22 10:42:55,2019-11-23 02:24:12
207,37.5637095,127.0342663,2019-11-23 03:47:34,2019-11-23 04:23:37
207,37.492529,127.07401999999999,2019-11-23 06:29:14,2019-11-23 12:08:51
207,37.4925292,127.0740194,2019-11-23 12:08:51,2019-11-23 23:47:15
207,37.4925297,127.0740247,2019-11-23 23:48:16,2019-11-25 03:49:19
207,37.4918298,127.0741979,2019-11-25 04:20:04,2019-11-25 06:56:29
207,37.5649949,126.9878022,2019-11-25 08:20:26,2019-11-25 10:32:03
207,37.4925334,127.0740157,2019-11-25 11:12:00,2019-11-25 21:41:01
207,37.492533050000006,127.074022,2019-11-25 21:42:39,2019-11-26 03:37:13
207,37.4925312,127.0740228,2019-11-26 03:38:13,2019-11-27 02:19:12
207,37.4925363,127.0740236,2019-11-27 02:33:33,2019-11-27 03:27:13
207,37.492531,127.0740226,2019-11-27 03:31:53,2019-11-27 11:42:16
207,37.4925258,127.0740178,2019-11-27 11:42:16,2019-11-27 17:49:21
207,37.4925264,127.0740217,2019-11-27 17:49:21,2019-11-28 03:26:20
207,37.4925323,127.0740183,2019-11-28 03:28:07,2019-11-28 06:56:44
207,37.4404946,127.1443469,2019-11-28 07:27:29,2019-11-28 10:13:50
207,37.4925656,127.0740151,2019-11-28 10:35:15,2019-11-29 02:33:35
207,37.4925572,127.0740197,2019-11-29 02:34:41,2019-11-30 02:34:36
207,37.4948248,127.0788696,2019-11-30 02:34:36,2019-11-30 03:33:21
207,37.4925638,127.0740121,2019-11-30 03:33:21,2019-11-30 09:39:22
207,37.4925656,127.074022,2019-11-30 09:40:26,2019-11-30 21:22:42
207,37.4925572,127.0740191,2019-11-30 21:23:59,2019-12-03 02:25:24
207,37.5600839,127.0139164,2019-12-03 03:30:49,2019-12-03 04:38:32
207,37.5282336,126.91785165,2019-12-03 05:13:34,2019-12-03 08:20:32
207,37.49252355,127.0739926,2019-12-03 09:20:36,2019-12-03 22:33:24
207,37.4925251,127.0739968,2019-12-03 22:34:24,2019-12-04 00:21:31
207,37.5650999,127.0363314,2019-12-04 01:25:25,2019-12-04 04:28:50
207,37.4925284,127.0739981,2019-12-04 07:50:30,2019-12-05 00:10:21
207,37.5634952,127.0367386,2019-12-05 00:38:09,2019-12-05 02:36:05
207,37.565097300000005,127.03631835,2019-12-05 02:36:05,2019-12-05 04:31:50
207,37.561542,127.0383245,2019-12-05 04:34:05,2019-12-05 05:12:59
207,37.4404606,127.1443828,2019-12-05 05:57:10,2019-12-05 10:30:23
207,37.492529250000004,127.07400165,2019-12-05 11:00:13,2019-12-05 16:22:23
207,37.4925276,127.07399595,2019-12-05 16:25:29,2019-12-06 02:57:09
207,37.49252225,127.0739982,2019-12-06 03:00:50,2019-12-06 06:47:27
