deviceid,latitude,longitude,cluster,address
268,37.5268565,126.8916488,1,이앤씨드림타워
268,37.5270115,126.893686,1,서울특별시 영등포구 당산1동  
268,37.5268245,126.8916136,1,이앤씨드림타워
268,37.5260186,126.8914503,1,롯데마트 양평점
268,37.526827,126.89167845,1,이앤씨드림타워
268,37.5268234,126.89167535,1,이앤씨드림타워
268,37.5268261,126.89166225,1,이앤씨드림타워
268,37.5262212,126.89609,1,영등포구청
268,37.5250575,126.8952627,1,서울특별시 영등포구 당산1동  양산로19길 8
268,37.5268315,126.8916721,1,이앤씨드림타워
268,37.5259593,126.8914861,1,롯데마트 양평점
268,37.526871,126.8957431,1,영등포병원
268,37.5268432,126.8916663,1,이앤씨드림타워
268,37.5268324,126.8958393,1,영등포병원
268,37.5268451,126.8958352,1,영등포병원
268,37.5268493,126.8958412,1,영등포병원
268,37.5267683,126.8915735,1,이앤씨드림타워
268,37.5268716,126.8958328,1,영등포병원
268,37.5267828,126.8916022,1,이앤씨드림타워
268,37.5268694,126.89580345,1,영등포병원
268,37.5268425,126.8916733,1,이앤씨드림타워
268,37.5268521,126.8916716,1,이앤씨드림타워
