deviceid,latitude,longitude,datetime,leaving_datetime,cluster
268,37.5268565,126.8916488,2019-11-27 10:42:16,2019-11-27 12:21:09,1
268,37.5270115,126.893686,2019-11-27 12:21:09,2019-11-27 12:55:25,1
268,37.5268245,126.8916136,2019-12-02 10:37:21,2019-12-02 13:40:16,1
268,37.5260186,126.8914503,2019-12-02 14:40:20,2019-12-02 16:24:13,1
268,37.526827,126.89167845,2019-12-03 10:52:01,2019-12-03 11:39:49,1
268,37.5268234,126.89167535,2019-12-03 12:46:57,2019-12-03 13:32:34,1
268,37.5268261,126.89166225,2019-12-04 10:38:33,2019-12-04 12:27:44,1
268,37.5262212,126.89609,2019-12-04 12:40:47,2019-12-04 13:35:39,1
268,37.5250575,126.8952627,2019-12-04 13:35:39,2019-12-04 15:32:43,1
268,37.5268315,126.8916721,2019-12-09 10:47:07,2019-12-09 11:53:26,1
268,37.5259593,126.8914861,2019-12-09 11:53:26,2019-12-09 12:57:18,1
268,37.526871,126.8957431,2019-12-10 16:41:09,2019-12-10 18:06:42,1
268,37.5268432,126.8916663,2019-12-12 10:40:10,2019-12-12 16:07:25,1
268,37.5268324,126.8958393,2019-12-13 13:07:49,2019-12-13 21:27:02,1
268,37.5268451,126.8958352,2019-12-13 21:28:06,2019-12-18 11:59:03,1
268,37.5268493,126.8958412,2019-12-19 11:04:05,2019-12-19 12:54:03,1
268,37.5267683,126.8915735,2019-12-20 13:58:03,2019-12-20 15:14:51,1
268,37.5268716,126.8958328,2019-12-23 10:56:40,2019-12-23 11:52:08,1
268,37.5267828,126.8916022,2019-12-23 12:00:32,2019-12-23 13:37:28,1
268,37.5268694,126.89580345,2019-12-26 11:34:53,2019-12-26 12:25:07,1
268,37.5268425,126.8916733,2019-12-27 15:00:58,2019-12-27 17:33:19,1
268,37.5268521,126.8916716,2020-01-06 10:04:28,2020-01-06 11:38:07,1
