deviceid,latitude,longitude,arrive_time,leaving_time
216,37.5650975,127.03635455,2019-11-21 05:09:54,2019-11-21 06:39:31
216,37.5648697,126.9877194,2019-11-21 07:29:27,2019-11-21 08:22:33
216,37.5704699,126.9961511,2019-11-21 09:18:05,2019-11-21 09:56:09
216,37.492894699999994,127.090453,2019-11-21 11:31:09,2019-11-21 23:52:16
216,37.48656795,127.1048241,2019-11-22 00:14:32,2019-11-22 01:28:40
216,37.4853903,127.1053151,2019-11-22 01:28:40,2019-11-22 02:03:03
216,37.4838495,127.1057927,2019-11-22 03:07:35,2019-11-22 03:53:14
216,37.4874798,127.101658,2019-11-22 04:14:37,2019-11-22 05:23:11
216,37.5415796,126.9500207,2019-11-22 06:40:36,2019-11-22 09:09:14
216,37.5449006,126.9507047,2019-11-22 09:19:35,2019-11-22 10:15:22
216,37.4928848,127.09044915,2019-11-22 11:34:47,2019-11-22 23:26:50
216,37.561077,127.0384767,2019-11-23 00:53:25,2019-11-23 02:20:20
216,37.4862217,127.1040705,2019-11-23 02:49:55,2019-11-23 04:27:52
216,37.48627645,127.1036459,2019-11-23 04:33:02,2019-11-23 06:29:41
216,37.49287365,127.0904345,2019-11-23 06:56:00,2019-11-23 23:47:10
216,37.48764439999999,127.1026299,2019-11-23 23:55:27,2019-11-24 00:27:08
216,37.540732950000006,127.01875519999999,2019-11-24 00:53:40,2019-11-24 01:35:14
216,37.5588687,127.0322719,2019-11-24 02:08:00,2019-11-24 03:41:02
216,37.5613645,127.0381339,2019-11-24 03:47:15,2019-11-24 05:24:00
216,37.4866207,127.10481645,2019-11-24 06:16:03,2019-11-24 07:11:43
216,37.4928663,127.0904519,2019-11-24 07:37:09,2019-11-25 00:15:37
216,37.4865157,127.1047831,2019-11-25 00:33:56,2019-11-25 03:30:43
216,37.56135435,127.03850565,2019-11-25 04:34:53,2019-11-25 07:25:48
216,37.564829,126.9879781,2019-11-25 08:09:31,2019-11-25 09:27:01
216,37.5704588,126.9961512,2019-11-25 09:38:18,2019-11-25 10:25:49
216,37.4928877,127.0904809,2019-11-25 11:45:26,2019-11-25 23:54:03
216,37.4864447,127.1048482,2019-11-26 00:11:44,2019-11-26 02:03:37
216,37.5634886,127.03673814999999,2019-11-26 04:16:55,2019-11-26 04:48:31
216,37.565061,127.0363384,2019-11-26 04:48:31,2019-11-26 07:55:23
216,37.5613913,127.03827715,2019-11-26 07:59:29,2019-11-26 09:09:24
216,37.4928554,127.0904087,2019-11-26 09:58:16,2019-11-26 23:43:29
216,37.5196854,126.9404545,2019-11-27 02:10:02,2019-11-27 03:28:25
216,37.5200748,126.9404343,2019-11-27 03:35:36,2019-11-27 05:57:08
216,37.5257763,126.9384753,2019-11-27 06:04:18,2019-11-27 07:02:06
216,37.49285355,127.0904098,2019-11-27 09:24:50,2019-11-27 22:58:20
216,37.492854550000004,127.0904066,2019-11-27 22:58:20,2019-11-28 00:22:54
216,37.4864172,127.1048724,2019-11-28 00:45:28,2019-11-28 03:40:06
216,37.5651009,127.0362413,2019-11-28 04:20:13,2019-11-28 07:38:45
216,37.4928472,127.0904057,2019-11-28 08:42:41,2019-11-28 21:27:14
216,37.4928683,127.09040825,2019-11-28 21:27:14,2019-11-28 23:25:47
216,37.486435349999994,127.10487764999999,2019-11-28 23:47:14,2019-11-29 02:15:52
216,37.4838034,127.1058657,2019-11-29 02:26:46,2019-11-29 03:03:14
216,37.5568554,126.89721915000001,2019-11-29 05:23:51,2019-11-29 05:56:18
