deviceid,latitude,longitude,cluster,address
65,37.5702889,127.04278675,1,none
65,37.57030295,127.0428066,1,none
65,37.57024515,127.0427622,1,마장동 현대아파트 살곶이길 50 
65,37.5702007,127.0427153,1,마장동 현대아파트 살곶이길 50 
65,37.5700999,127.0425939,1,마장동 현대아파트 살곶이길 50 
65,37.57025565,127.042765,1,마장동 현대아파트 살곶이길 50 
65,37.5702371,127.04275885,1,마장동 현대아파트 살곶이길 50 
65,37.5702048,127.0427336,1,마장동 현대아파트 살곶이길 50 
65,37.570211400000005,127.04273385,1,마장동 현대아파트 살곶이길 50 
65,37.5702371,127.0427622,1,마장동 현대아파트 살곶이길 50 
65,37.5701138,127.0426162,1,마장동 현대아파트 살곶이길 50 
65,37.570111,127.0426278,1,마장동 현대아파트 살곶이길 50 
65,37.5700907,127.0426414,1,마장동 현대아파트 살곶이길 50 
65,37.5702437,127.0427908,1,마장동 현대아파트 살곶이길 50 
65,37.5701077,127.04265635,1,마장동 현대아파트 살곶이길 50 
65,37.5701397,127.0426751,1,마장동 현대아파트 살곶이길 50 
65,37.5701025,127.04265565,1,마장동 현대아파트 살곶이길 50 
65,37.5701064,127.0426551,1,마장동 현대아파트 살곶이길 50 
65,37.5701388,127.0426781,1,마장동 현대아파트 살곶이길 50 
65,37.5701062,127.04264895,1,마장동 현대아파트 살곶이길 50 
65,37.57019885,127.0427538,1,마장동 현대아파트 살곶이길 50 
65,37.5702838,127.0427976,1,none
