deviceid,latitude,longitude,arrive_time,leaving_time
147,37.573056050000005,127.03694865,2019-11-14 05:29:02,2019-11-14 07:27:18
147,37.5730923,127.0369076,2019-11-14 07:31:21,2019-11-14 08:32:05
147,37.5730876,127.0369366,2019-11-14 08:34:01,2019-11-14 11:54:47
147,37.5730207,127.0369144,2019-11-14 12:09:25,2019-11-14 13:01:05
147,37.57305365,127.03686065,2019-11-14 13:03:10,2019-11-14 14:39:00
147,37.5730698,127.0368397,2019-11-14 14:40:40,2019-11-14 15:29:05
147,37.573082400000004,127.03683815,2019-11-14 15:41:02,2019-11-14 17:30:36
147,37.5730621,127.0368459,2019-11-14 17:32:33,2019-11-14 20:18:05
147,37.5730545,127.036849,2019-11-14 20:19:07,2019-11-14 22:30:15
147,37.57306925,127.0368425,2019-11-14 22:32:12,2019-11-14 23:07:05
147,37.57305225,127.0368504,2019-11-14 23:26:02,2019-11-15 03:33:05
147,37.5731321,127.036908,2019-11-15 03:59:32,2019-11-15 05:04:08
147,37.5730763,127.0369157,2019-11-15 05:05:49,2019-11-15 08:54:05
147,37.5731015,127.036918,2019-11-15 08:56:02,2019-11-15 12:54:05
147,37.5730629,127.0369143,2019-11-15 12:56:08,2019-11-15 13:58:36
147,37.573073,127.03684824999999,2019-11-15 14:04:02,2019-11-15 18:32:20
147,37.5730668,127.03684705,2019-11-15 18:34:04,2019-11-16 01:30:21
147,37.573058,127.03684799999999,2019-11-16 01:32:19,2019-11-16 04:37:05
147,37.5730657,127.0368761,2019-11-16 04:38:30,2019-11-16 09:59:31
147,37.5730684,127.0368901,2019-11-16 10:00:32,2019-11-16 15:22:36
147,37.5730625,127.0368493,2019-11-16 15:24:10,2019-11-17 07:16:16
147,37.5730777,127.0368482,2019-11-17 07:35:03,2019-11-17 17:04:05
147,37.5730984,127.0368487,2019-11-17 17:26:02,2019-11-17 18:06:36
147,37.5730882,127.0368486,2019-11-17 18:08:16,2019-11-17 21:20:33
147,37.57307635,127.03685250000001,2019-11-17 21:22:02,2019-11-17 23:14:05
147,37.57307675,127.03684390000001,2019-11-17 23:22:09,2019-11-18 04:18:05
147,37.5730652,127.0368896,2019-11-18 04:20:01,2019-11-18 12:38:42
147,37.5730498,127.03690230000001,2019-11-18 13:03:06,2019-11-19 06:25:23
147,37.5743862,127.0485643,2019-11-19 07:25:08,2019-11-19 08:15:02
147,37.573074250000005,127.0368785,2019-11-19 08:17:12,2019-11-19 09:31:05
147,37.573068,127.0369032,2019-11-19 09:41:02,2019-11-19 10:59:14
147,37.5730833,127.0368997,2019-11-19 11:00:31,2019-11-19 11:37:36
147,37.5730315,127.0368761,2019-11-19 11:54:46,2019-11-19 14:23:40
147,37.57304425,127.0368847,2019-11-19 14:25:02,2019-11-19 16:28:05
147,37.5730285,127.0368965,2019-11-19 16:29:09,2019-11-19 19:22:05
147,37.5730274,127.0369082,2019-11-19 19:24:02,2019-11-19 22:48:05
147,37.5730175,127.03687554999999,2019-11-19 22:50:02,2019-11-19 23:56:40
147,37.5730497,127.03689745,2019-11-20 00:26:02,2019-11-20 03:25:26
147,37.573063399999995,127.036925,2019-11-20 03:27:09,2019-11-20 05:41:24
147,37.5730942,127.0369012,2019-11-20 05:47:03,2019-11-20 09:48:19
147,37.5730227,127.0368732,2019-11-20 09:49:23,2019-11-20 10:59:05
147,37.573031,127.03692029999999,2019-11-20 11:00:30,2019-11-20 12:06:35
147,37.573037049999996,127.03688955,2019-11-20 12:08:41,2019-11-20 14:35:05
147,37.57307095,127.0368542,2019-11-20 14:37:03,2019-11-20 15:08:07
147,37.5730662,127.0368689,2019-11-20 15:10:03,2019-11-20 17:24:27
147,37.5730622,127.0368614,2019-11-20 17:28:21,2019-11-20 20:14:27
147,37.5730681,127.03685205,2019-11-20 20:16:02,2019-11-20 20:55:48
147,37.5730415,127.0368591,2019-11-20 20:57:21,2019-11-20 21:46:46
147,37.5730174,127.0368685,2019-11-20 22:16:03,2019-11-20 22:49:27
147,37.573011,127.0369281,2019-11-20 22:51:24,2019-11-21 01:24:05
147,37.57303765,127.0369266,2019-11-21 01:25:36,2019-11-21 03:51:43
147,37.5730812,127.0368762,2019-11-21 03:53:02,2019-11-21 05:48:15
147,37.565663349999994,127.05488545,2019-11-21 05:53:14,2019-11-21 08:28:22
147,37.5730231,127.0369144,2019-11-21 08:33:43,2019-11-21 09:31:40
147,37.5730359,127.0369094,2019-11-21 10:16:36,2019-11-21 11:24:41
147,37.57302105,127.03691334999999,2019-11-21 11:42:02,2019-11-22 02:55:28
147,37.57300285,127.036909,2019-11-22 02:57:03,2019-11-22 04:19:54
