deviceid,latitude,longitude,datetime,leaving_datetime
147,37.573082400000004,127.03683815,2019-11-15 00:41:02,2019-11-15 02:30:36
147,37.5730621,127.0368459,2019-11-15 02:32:33,2019-11-15 05:18:05
147,37.5730545,127.036849,2019-11-15 05:19:07,2019-11-15 07:30:15
147,37.57306925,127.0368425,2019-11-15 07:32:12,2019-11-15 08:07:05
147,37.57305225,127.0368504,2019-11-15 08:26:02,2019-11-15 12:33:05
147,37.5731321,127.036908,2019-11-15 12:59:32,2019-11-15 14:04:08
147,37.5730763,127.0369157,2019-11-15 14:05:49,2019-11-15 17:54:05
147,37.5731015,127.036918,2019-11-15 17:56:02,2019-11-15 21:54:05
147,37.5730629,127.0369143,2019-11-15 21:56:08,2019-11-15 22:58:36
147,37.573073,127.03684824999999,2019-11-15 23:04:02,2019-11-16 03:32:20
