deviceid,latitude,longitude,cluster,address
151,37.5748307,127.0797275,0,한마음어린이집
151,37.5748344,127.07973,0,한마음어린이집
151,37.57484315,127.0797301,0,한마음어린이집
151,37.5748432,127.079735,0,한마음어린이집
151,37.5749999,127.0794395,0,서울특별시 중랑구 면목4동 서울특별시 중랑구 면목동  722 2 
151,37.574828,127.0797321,0,한마음어린이집
151,37.57484925,127.0797348,0,한마음어린이집
151,37.5748439,127.0797352,0,한마음어린이집
151,37.5748389,127.07972565,0,한마음어린이집
151,37.574845,127.0797334,0,한마음어린이집
151,37.5748276,127.0797257,0,한마음어린이집
151,37.5748415,127.0797301,0,한마음어린이집
151,37.5748366,127.0797275,0,한마음어린이집
151,37.57482435,127.07972885,0,한마음어린이집
151,37.5748275,127.0797419,0,한마음어린이집
151,37.5748339,127.0797149,0,한마음어린이집
151,37.5748493,127.07974115,0,한마음어린이집
151,37.5748396,127.0797317,0,한마음어린이집
151,37.5748325,127.0797129,0,한마음어린이집
151,37.574826,127.0797241,0,한마음어린이집
151,37.5748335,127.0797195,0,한마음어린이집
151,37.5748395,127.0797193,0,한마음어린이집
151,37.57484245,127.0797195,0,한마음어린이집
151,37.5748407,127.079721,0,한마음어린이집
151,37.57483705,127.0797244,0,한마음어린이집
151,37.574832,127.0797247,0,한마음어린이집
151,37.5748308,127.0797283,0,한마음어린이집
151,37.57483565,127.0797216,0,한마음어린이집
151,37.5748275,127.07972275,0,한마음어린이집
151,37.574836,127.0797253,0,한마음어린이집
151,37.5748413,127.0797189,0,한마음어린이집
151,37.5748318,127.07972905,0,한마음어린이집
151,37.57522385,127.0793916,0,서울특별시 중랑구 면목4동 서울특별시 중랑구 면목동  722 2 
151,37.5748353,127.079724,0,한마음어린이집
151,37.5748276,127.0797198,0,한마음어린이집
151,37.5748255,127.0796231,0,한마음어린이집
151,37.5748287,127.0797232,0,한마음어린이집
151,37.574833350000006,127.07972175,0,한마음어린이집
151,37.5748319,127.0797248,0,한마음어린이집
151,37.5748378,127.0797209,0,한마음어린이집
151,37.5748312,127.07971925,0,한마음어린이집
151,37.5748326,127.0797208,0,한마음어린이집
151,37.5748373,127.0797214,0,한마음어린이집
151,37.5748409,127.0797021,0,한마음어린이집
151,37.57483215,127.0797021,0,한마음어린이집
