deviceid,latitude,longitude,cluster,address
140,37.5362844,127.0510459,0,강변현대아파트 둘레11길 3 
140,37.5362643,127.0510449,0,강변현대아파트 둘레11길 3 
140,37.53624955,127.05104955,0,강변현대아파트 둘레11길 3 
140,37.5362922,127.0510433,0,강변현대아파트 둘레11길 3 
140,37.5362357,127.0510506,0,강변현대아파트 둘레11길 3 
140,37.5362817,127.0510436,0,강변현대아파트 둘레11길 3 
140,37.5362803,127.0510481,0,강변현대아파트 둘레11길 3 
140,37.536303,127.05104105,0,강변현대아파트 둘레11길 1 
140,37.5362822,127.0510436,0,강변현대아파트 둘레11길 3 
140,37.5362675,127.0510366,0,강변현대아파트 둘레11길 3 
