deviceid,latitude,longitude,cluster,address
100,37.5709916,127.0369391,0,마장로29길 55
100,37.5709945,127.0369369,0,마장로29길 55
100,37.5709945,127.0369391,0,마장로29길 55
100,37.5709914,127.0369139,0,청계천로12가길 60
100,37.5709693,127.0369128,0,청계천로12가길 60
100,37.5709935,127.0369391,0,마장로29길 55
100,37.570977,127.0369054,0,청계천로12가길 60
100,37.5709953,127.0369345,0,마장로29길 55
100,37.570977,127.0369345,0,마장로29길 55
100,37.5718741,127.0352059,0,서울특별시 동대문구 용신동
100,37.570977,127.0369345,0,마장로29길 55
100,37.570977,127.0369345,0,마장로29길 55
100,37.570977,127.0369345,0,마장로29길 55
100,37.570977,127.0369345,0,마장로29길 55
