deviceid,latitude,longitude,datetime,leaving_datetime
99,37.5555909,127.0356008,2019-11-04 14:18:36,2019-11-04 19:44:05
99,37.5556159,127.03565855,2019-11-04 19:46:01,2019-11-04 20:38:05
99,37.5555995,127.0356419,2019-11-04 20:41:01,2019-11-04 21:39:34
99,37.55560695,127.0356132,2019-11-04 22:09:18,2019-11-04 23:26:33
99,37.55559255,127.0355895,2019-11-04 23:27:33,2019-11-04 23:58:05
99,37.5556132,127.03557805,2019-11-05 00:12:49,2019-11-05 03:29:07
99,37.5556043,127.0355938,2019-11-05 03:31:04,2019-11-05 05:25:36
99,37.5555767,127.0356289,2019-11-05 06:58:53,2019-11-05 08:45:55
99,37.5555681,127.03565714999999,2019-11-05 08:47:41,2019-11-05 10:42:52
99,37.55815775,127.03553355,2019-11-05 10:42:52,2019-11-05 13:16:06
99,37.5555814,127.0356647,2019-11-05 13:16:06,2019-11-05 18:28:51
99,37.55557345,127.03561970000001,2019-11-05 18:56:01,2019-11-05 19:42:30
99,37.5556012,127.03559530000001,2019-11-05 19:46:04,2019-11-05 22:29:23
99,37.5556051,127.0355878,2019-11-05 22:31:03,2019-11-06 00:03:12
99,37.5555999,127.0356015,2019-11-06 00:05:09,2019-11-06 01:02:28
99,37.5555989,127.0355792,2019-11-06 02:06:48,2019-11-06 03:20:40
99,37.5555847,127.0355929,2019-11-06 03:27:55,2019-11-06 06:04:28
99,37.5556018,127.0356076,2019-11-06 06:05:32,2019-11-06 09:31:46
99,37.500414,127.1354571,2019-11-06 10:22:51,2019-11-06 12:10:34
99,37.5555551,127.03562740000001,2019-11-06 12:39:31,2019-11-06 13:18:47
99,37.5555872,127.03563915000001,2019-11-06 13:20:42,2019-11-06 14:41:47
99,37.55558725,127.0356675,2019-11-06 15:06:34,2019-11-06 17:43:34
99,37.5555788,127.03559965,2019-11-06 17:55:06,2019-11-06 18:29:53
99,37.5555817,127.03562085,2019-11-06 18:31:01,2019-11-06 23:28:50
99,37.5556104,127.0355905,2019-11-06 23:51:48,2019-11-07 01:20:05
99,37.55560945,127.0355906,2019-11-07 01:21:06,2019-11-07 05:18:06
99,37.5555975,127.0356008,2019-11-07 05:20:02,2019-11-07 10:28:30
99,37.5555771,127.0357076,2019-11-07 10:50:01,2019-11-07 12:09:05
99,37.5157868,127.0750083,2019-11-07 12:24:06,2019-11-07 17:25:32
99,37.5555743,127.03562965,2019-11-07 17:57:39,2019-11-07 18:58:29
99,37.55558585,127.0355899,2019-11-07 18:59:31,2019-11-07 19:40:16
99,37.555624300000005,127.03566330000001,2019-11-07 19:42:32,2019-11-07 20:57:08
99,37.5556184,127.03558775,2019-11-07 21:11:30,2019-11-07 23:00:13
99,37.55559265,127.0356181,2019-11-07 23:02:10,2019-11-07 23:55:22
99,37.5555942,127.035607,2019-11-08 00:06:49,2019-11-08 10:32:01
99,37.5003715,127.1354258,2019-11-08 11:09:53,2019-11-08 12:18:14
99,37.5555878,127.0356711,2019-11-08 12:50:12,2019-11-08 17:48:29
99,37.5554734,127.0357329,2019-11-08 17:49:49,2019-11-08 18:21:44
99,37.5555926,127.0356559,2019-11-08 18:39:04,2019-11-08 23:04:01
99,37.555601949999996,127.0355782,2019-11-08 23:05:01,2019-11-09 07:22:10
99,37.5556043,127.0356002,2019-11-09 07:23:51,2019-11-09 11:17:50
99,37.5811149,127.00240034999999,2019-11-09 11:44:27,2019-11-09 14:02:09
99,37.581094,127.0023712,2019-11-09 14:02:09,2019-11-09 18:12:14
99,37.555599599999994,127.0357153,2019-11-09 19:18:26,2019-11-09 20:07:05
99,37.555603399999995,127.03570959999999,2019-11-09 20:08:47,2019-11-09 20:57:27
99,37.55560385,127.03560064999999,2019-11-09 21:13:41,2019-11-10 09:47:50
