deviceid,latitude,longitude,year,week,category
263.0,37.570292475,127.04935087499999,2019.0,48.0,none
263.0,37.63920115,127.01104405000001,2019.0,48.0,"건강,의료>국립병원"
263.0,37.5906873,127.0197198,2019.0,48.0,"쇼핑,유통>패션"
263.0,37.5839716,127.071989,2019.0,48.0,"공공,사회기관>공사,공단"
263.0,37.5730856,127.075287,2019.0,48.0,주택>아파트
263.0,37.57400005,127.03993415,2019.0,48.0,"공공,사회기관>구청"
263.0,37.5884969,127.018643,2019.0,48.0,none
263.0,37.58934055,127.0167641,2019.0,48.0,"공공,사회기관>구청"
263.0,37.6041562,127.02577685,2019.0,49.0,"교통,운수>공영주차장"
263.0,37.5921176,127.0150677,2019.0,49.0,none
263.0,37.5608423,126.9464668,2019.0,49.0,"교육,학문>대학교"
