deviceid,latitude,longitude,year,week,category
64.0,37.230964566666664,127.13567655000001,2019.0,43.0,none
64.0,37.63296645,127.0321342,2019.0,43.0,"스포츠,오락>배드민턴장"
64.0,37.6154379,127.02886305,2019.0,43.0,none
64.0,37.64757285,127.016543,2019.0,43.0,none
64.0,37.5796239,127.0039636,2019.0,44.0,정보통신대>부속건물
64.0,37.561886175,127.0150847,2019.0,44.0,"시설,건물>기업,빌딩"
64.0,37.63297035,127.032127175,2019.0,44.0,"스포츠,오락>배드민턴장"
64.0,37.230977675,127.13570625,2019.0,44.0,none
64.0,37.6126716,127.0314743,2019.0,44.0,none
64.0,37.6411307,127.0281242,2019.0,44.0,none
64.0,37.6369619,127.0371824,2019.0,44.0,none
64.0,37.6338222,127.0331567,2019.0,44.0,"시설,건물>기업,빌딩"
64.0,37.5803574,127.0019499,2019.0,44.0,"생활,편의>편의점"
64.0,37.5647127,127.036176,2019.0,44.0,"생활,편의>편의점"
64.0,37.5618318,127.0353407,2019.0,44.0,none
64.0,37.55968965,127.0367417,2019.0,44.0,"생활,편의>편의점"
64.0,37.5612678,127.0380437,2019.0,44.0,"한식>칼국수,만두"
64.0,37.560741,127.0328418,2019.0,44.0,none
64.0,37.6127653,127.0296761,2019.0,44.0,none
64.0,37.63489735,127.02621605,2019.0,44.0,수선>구두수선
64.0,37.5697829,127.023643,2019.0,44.0,주택>아파트
64.0,37.55732005,127.0244258,2019.0,44.0,none
64.0,37.5599738,127.0311759,2019.0,44.0,none
64.0,37.6327786,127.0188972,2019.0,44.0,none
64.0,37.55970765,127.0333622,2019.0,44.0,none
64.0,37.6408073,127.1119198,2019.0,44.0,none
64.0,37.63303148333333,127.03205383333334,2019.0,45.0,"스포츠,오락>배드민턴장"
64.0,37.61285755,127.0317369,2019.0,45.0,none
64.0,37.564242,127.0357154,2019.0,45.0,숙박>모텔
64.0,37.5602669,127.0330645,2019.0,45.0,none
64.0,37.5642781,127.0311295,2019.0,45.0,숙박>모텔
64.0,37.5619293,127.0381327,2019.0,45.0,"한식>칼국수,만두"
64.0,37.56117105,127.03712865,2019.0,45.0,none
64.0,37.8952011,128.8314998,2019.0,45.0,none
64.0,37.7709137,128.91173214999998,2019.0,45.0,"시설,건물>기업,빌딩"
64.0,37.6698504,128.7099581,2019.0,45.0,none
