deviceid,latitude,longitude,cluster,address
207,37.4925315,127.0740255,0,대치아파트 개포로109길 5 
207,37.4925341,127.0740248,0,대치아파트 개포로109길 5 
207,37.4925313,127.0740253,0,대치아파트 개포로109길 5 
207,37.492529,127.0740201,0,대치아파트 개포로109길 5 
207,37.4925292,127.0740194,0,대치아파트 개포로109길 5 
207,37.4925297,127.0740247,0,대치아파트 개포로109길 5 
207,37.4925244,127.074026,0,대치아파트 개포로109길 5 
207,37.4925334,127.0740157,0,대치아파트 개포로109길 5 
207,37.4925331,127.074022,0,대치아파트 개포로109길 5 
207,37.4925312,127.0740228,0,대치아파트 개포로109길 5 
207,37.4925363,127.0740236,0,대치아파트 개포로109길 5 
207,37.492531,127.0740226,0,대치아파트 개포로109길 5 
207,37.4925258,127.0740178,0,대치아파트 개포로109길 5 
207,37.4925264,127.0740217,0,대치아파트 개포로109길 5 
207,37.4925323,127.0740183,0,대치아파트 개포로109길 5 
207,37.4925593,127.0740226,0,대치아파트 개포로109길 5 
207,37.4926029,127.0751406,0,하상장애인복지관 개포로 613 
207,37.4925571,127.0740197,0,대치아파트 개포로109길 5 
207,37.4925638,127.0740121,0,대치아파트 개포로109길 5 
207,37.4925657,127.074022,0,대치아파트 개포로109길 5 
207,37.4925572,127.0740191,0,대치아파트 개포로109길 5 
207,37.49252355,127.0739926,0,대치아파트 개포로109길 5 
207,37.4925253,127.07399685,0,대치아파트 개포로109길 5 
207,37.4925284,127.0739981,0,대치아파트 개포로109길 5 
207,37.49252925,127.0740017,0,대치아파트 개포로109길 5 
207,37.4925276,127.07399595,0,대치아파트 개포로109길 5 
207,37.49252225,127.0739982,0,대치아파트 개포로109길 5 
