deviceid,latitude,longitude,year,week,category
266.0,37.57076622,126.97371487000001,2019.0,48.0,none
266.0,37.5721535,126.8118300625,2019.0,48.0,주택>아파트
266.0,37.57224425,126.972920925,2019.0,48.0,none
266.0,37.565138000000005,126.8486145,2019.0,48.0,"시설,건물>기업,빌딩"
266.0,37.5597251,126.8235178,2019.0,48.0,주택>아파트
266.0,37.557946900000005,126.856222,2019.0,48.0,none
266.0,37.5798912,127.0036806,2019.0,48.0,none
266.0,37.5583921,126.854745,2019.0,48.0,none
266.0,37.5423145,126.9534968,2019.0,48.0,도로시설>방면정보
266.0,37.5676309,126.8166849,2019.0,48.0,"교통,운수>지하철,전철"
266.0,37.65488445,126.5804838,2019.0,49.0,"사회,복지>장애인복지시설"
266.0,37.5639968,126.8036567,2019.0,49.0,"교통,운수>지하철,전철"
266.0,37.56816345,126.89859235,2019.0,49.0,none
266.0,37.51617655,126.8610388,2019.0,49.0,"시설,건물>기업,빌딩"
