deviceid,latitude,longitude,cluster,address
322,37.5556407,127.089237,0,자양로43길 116
322,37.5556367,127.0892117,0,자양로43길 116
322,37.55563895,127.08922195,0,자양로43길 116
322,37.5556369,127.0892092,0,자양로43길 116
322,37.5556401,127.0892345,0,자양로43길 116
322,37.55563775,127.0892092,0,자양로43길 116
322,37.55565085,127.0892901,0,서울특별시 광진구 중곡4동
322,37.555652,127.089271,0,서울특별시 광진구 중곡4동
322,37.5556309,127.0892287,0,자양로43길 116
322,37.5556318,127.0892253,0,자양로43길 116
322,37.5571495,127.0884907,0,자양로43길 147 1
322,37.5555427,127.0881555,0,가로판매대 - 18
322,37.55562855,127.08921935,0,자양로43길 116
322,37.5556388,127.0892759,0,서울특별시 광진구 중곡4동
