deviceid,latitude,longitude,datetime,leaving_datetime
115,37.5415673,127.048252,2019-11-07 14:26:33,2019-11-07 15:45:54
115,37.5415673,127.048252,2019-11-07 15:50:51,2019-11-07 16:45:10
115,37.54257855,127.0462512,2019-11-07 18:03:18,2019-11-08 10:15:40
115,37.5425884,127.04627110000001,2019-11-08 10:17:44,2019-11-08 15:59:20
115,37.5415673,127.048252,2019-11-08 16:02:17,2019-11-08 18:39:47
115,37.7268775,126.722034,2019-11-08 19:31:32,2019-11-08 22:38:33
115,37.7268707,126.7220169,2019-11-09 00:00:58,2019-11-09 10:35:03
115,37.7268782,126.7220426,2019-11-09 10:36:14,2019-11-09 17:02:11
115,37.729819,126.7241949,2019-11-09 17:09:33,2019-11-09 19:49:26
115,37.5426573,127.045976,2019-11-09 19:49:26,2019-11-10 00:54:24
115,37.5425982,127.0460042,2019-11-10 00:56:58,2019-11-10 02:11:35
115,37.5425534,127.04610275,2019-11-10 02:12:50,2019-11-10 10:40:15
115,37.5425695,127.0462862,2019-11-10 11:09:33,2019-11-10 11:44:27
115,37.5427577,127.0458258,2019-11-10 11:59:49,2019-11-10 12:54:44
115,37.5425371,127.0459605,2019-11-10 13:02:03,2019-11-10 13:35:34
115,37.5426655,127.0459013,2019-11-10 14:22:58,2019-11-10 15:26:17
115,37.54265785,127.04594725,2019-11-10 15:54:10,2019-11-10 17:28:27
115,37.5415673,127.048252,2019-11-10 18:41:48,2019-11-10 19:48:48
115,37.5426123,127.0457745,2019-11-10 19:48:48,2019-11-11 01:17:26
115,37.5425932,127.045947,2019-11-11 01:28:47,2019-11-11 10:41:29
115,37.5425876,127.0462445,2019-11-11 10:43:26,2019-11-12 16:01:33
115,37.5455081,127.0445623,2019-11-12 16:35:30,2019-11-12 17:40:11
115,37.5455081,127.0445623,2019-11-12 17:46:10,2019-11-12 18:34:35
115,37.5426101,127.0462229,2019-11-12 19:20:03,2019-11-12 20:32:18
115,37.5425923,127.0462478,2019-11-12 22:12:18,2019-11-12 23:11:46
115,37.5412789,127.048252,2019-11-12 23:11:46,2019-11-13 00:32:57
115,37.542605,127.0462424,2019-11-13 01:12:19,2019-11-13 02:17:27
115,37.5412789,127.048252,2019-11-13 02:17:27,2019-11-13 04:04:06
115,37.5412789,127.048252,2019-11-13 04:14:00,2019-11-13 08:02:55
115,37.5414013,127.0479166,2019-11-13 08:12:48,2019-11-13 08:56:39
115,37.54255035,127.04605855,2019-11-13 08:56:39,2019-11-13 09:51:45
115,37.5426634,127.0459329,2019-11-13 09:54:50,2019-11-13 10:45:58
115,37.5412371,127.0481478,2019-11-13 10:45:58,2019-11-13 12:02:45
115,37.58094,127.04853365,2019-11-13 12:02:45,2019-11-13 17:37:28
115,37.54260515,127.04609305,2019-11-13 17:37:28,2019-11-14 19:38:38
115,37.5426441,127.04596555,2019-11-14 20:14:15,2019-11-15 07:52:10
115,37.5425371,127.0460636,2019-11-15 07:58:11,2019-11-15 08:56:18
115,37.5425495,127.0460623,2019-11-15 09:11:05,2019-11-15 13:25:53
