deviceid,latitude,longitude,year,week,category
208.0,37.5649243,127.036307525,2019.0,47.0,수선>구두수선
208.0,37.5473095,127.13407025,2019.0,47.0,none
208.0,37.5380507,127.12367295,2019.0,47.0,주택>오피스텔
208.0,37.5488548,127.0163661,2019.0,47.0,주택>아파트
208.0,37.5705016,126.9817197,2019.0,47.0,"음식점>술집>맥주,호프"
208.0,37.570217,126.9880308,2019.0,47.0,수선>구두수선
208.0,37.5647487,126.9879023,2019.0,47.0,none
208.0,37.55145216666667,127.1393913,2019.0,48.0,none
208.0,37.561470633333336,127.03824013333333,2019.0,48.0,"한식>칼국수,만두"
208.0,37.540775575,127.071703225,2019.0,48.0,병원>종합병원
208.0,37.5386033,127.1401709,2019.0,48.0,none
208.0,37.54042045,127.07003245,2019.0,48.0,"시설,건물>기업,빌딩"
208.0,37.54886755,127.01636735,2019.0,48.0,주택>아파트
208.0,37.5649395,127.0361483,2019.0,48.0,none
208.0,37.5854135,127.0193903,2019.0,48.0,none
208.0,37.5648429,126.9879979,2019.0,48.0,"시설,건물>기업,빌딩"
208.0,37.7193022,126.8994206,2019.0,48.0,none
208.0,37.7340101,126.860323,2019.0,48.0,none
208.0,37.563928250000004,127.0353201,2019.0,49.0,"시설,건물>기업,빌딩"
208.0,37.565098825,127.036332675,2019.0,49.0,수선>구두수선
208.0,37.517341474999995,127.126411625,2019.0,49.0,"여행,명소>도시,테마공원"
208.0,37.5514426,127.1393887,2019.0,49.0,none
208.0,37.4816366,127.123493,2019.0,49.0,"레저,테마>워터파크"
208.0,37.5614204,127.0382809,2019.0,49.0,"한식>칼국수,만두"
