deviceid,latitude,longitude,arrive_time,leaving_time
401,37.5692992,127.0267256,2021-01-24 00:00:27,2021-01-24 15:03:53
401,37.5856446,126.9495802,2021-01-24 15:37:23,2021-01-25 00:26:58
401,37.5693076,127.0267162,2021-01-25 01:33:43,2021-01-25 14:30:52
401,37.5856392,126.9495686,2021-01-25 15:05:43,2021-01-25 23:38:01
401,37.6295041,127.0418733,2021-01-26 00:22:28,2021-01-26 01:49:32
401,37.6295405,127.0417917,2021-01-26 01:51:01,2021-01-26 04:04:43
401,37.5692215,127.0267077,2021-01-26 04:34:22,2021-01-26 14:41:01
401,37.585638,126.9495679,2021-01-26 15:21:07,2021-01-26 19:59:30
401,37.5856485,126.9495263,2021-01-26 20:40:36,2021-01-27 01:17:30
401,37.5692097,127.0267057,2021-01-27 02:01:50,2021-01-27 14:35:33
401,37.5856495,126.9495204,2021-01-27 15:00:50,2021-01-28 00:43:39
401,37.5692244,127.02671765,2021-01-28 01:34:52,2021-01-28 14:32:21
401,37.5856493,126.9495215,2021-01-28 15:09:29,2021-01-29 00:41:26
401,37.5692189,127.0267124,2021-01-29 02:25:48,2021-01-31 00:18:59
401,37.5692511,127.0267414,2021-01-31 01:14:58,2021-01-31 21:13:49
401,37.585652249999995,126.94951345,2021-01-31 21:13:49,2021-02-01 00:35:51
401,37.5693892,127.026793,2021-02-01 01:42:16,2021-02-01 02:42:10
401,37.5692356,127.0267255,2021-02-01 02:51:19,2021-02-01 14:39:09
401,37.5856645,126.949535,2021-02-01 15:14:37,2021-02-02 00:22:58
401,37.5692102,127.0267212,2021-02-02 02:04:16,2021-02-02 14:35:33
401,37.58566,126.9495215,2021-02-02 15:07:58,2021-02-02 17:53:31
401,37.58566425,126.9495269,2021-02-02 18:10:23,2021-02-03 00:17:26
401,37.56923795,127.02674875,2021-02-03 01:12:09,2021-02-03 14:42:05
401,37.5856637,126.9495106,2021-02-03 15:17:11,2021-02-04 00:21:13
401,37.6295297,127.0418004,2021-02-04 01:14:54,2021-02-04 03:57:35
401,37.6295354,127.0417995,2021-02-04 03:58:56,2021-02-05 22:39:31
401,37.5680395,127.0210792,2021-02-05 22:55:20,2021-02-06 01:36:32
401,37.5684801,127.0236188,2021-02-06 01:36:32,2021-02-06 03:11:58
401,37.5691776,127.0267188,2021-02-06 03:58:11,2021-02-06 17:14:37
401,37.5856563,126.94951255000001,2021-02-06 17:38:42,2021-02-06 19:33:40
401,37.5856545,126.9495338,2021-02-06 19:36:43,2021-02-06 22:19:23
401,37.6295299,127.0417912,2021-02-06 22:48:44,2021-02-07 03:16:49
401,37.5692194,127.0267455,2021-02-07 04:06:18,2021-02-07 14:43:55
401,37.585662299999996,126.94951545,2021-02-07 15:15:04,2021-02-08 00:30:37
401,37.5692067,127.0267236,2021-02-08 01:20:35,2021-02-08 14:52:25
401,37.585667650000005,126.9495261,2021-02-08 15:18:57,2021-02-09 01:41:41
401,37.56928445,127.0267755,2021-02-09 02:00:00,2021-02-09 14:02:31
401,37.56941225,127.02684719999999,2021-02-09 14:03:32,2021-02-09 14:53:45
401,37.585649450000005,126.9495321,2021-02-09 15:20:30,2021-02-09 23:45:35
401,37.565937,127.0212301,2021-02-10 00:11:03,2021-02-10 00:45:32
401,37.5690831,127.0301374,2021-02-10 01:08:20,2021-02-10 01:38:57
401,37.569261850000004,127.02675805,2021-02-10 02:01:48,2021-02-10 20:10:34
401,37.6214452,127.0458186,2021-02-10 20:33:54,2021-02-10 21:11:58
401,37.629511300000004,127.0418136,2021-02-10 21:11:58,2021-02-10 22:21:40
401,37.5692631,127.0267617,2021-02-10 22:52:03,2021-02-11 02:46:33
401,37.5692598,127.0267506,2021-02-11 03:31:37,2021-02-11 19:57:37
401,37.6202769,127.0442279,2021-02-11 21:59:01,2021-02-11 22:30:19
401,37.6295283,127.0418015,2021-02-11 23:24:23,2021-02-12 04:17:11
401,37.5692577,127.0267532,2021-02-12 05:47:22,2021-02-12 18:58:10
401,37.56933875,127.02679855,2021-02-12 20:11:57,2021-02-12 20:49:14
401,37.5414708,126.954244,2021-02-12 21:11:10,2021-02-12 22:14:46
401,37.541409200000004,126.95421644999999,2021-02-12 23:12:40,2021-02-13 00:02:50
