deviceid,latitude,longitude,datetime,leaving_datetime,cluster
88,37.5464661,127.0473779,2019-10-31 16:50:14,2019-10-31 18:56:34,0
88,37.5464674,127.0473742,2019-10-31 18:58:00,2019-11-11 14:47:29,0
88,37.546467750000005,127.0473742,2019-11-11 14:48:50,2019-11-11 16:03:38,0
88,37.5464678,127.0473774,2019-11-11 16:05:05,2019-11-11 17:43:18,0
88,37.5464675,127.0473706,2019-11-11 17:43:18,2019-11-11 18:14:05,0
88,37.546468,127.04737055,2019-11-11 18:14:05,2019-11-11 22:06:09,0
88,37.5464716,127.0473878,2019-11-11 22:06:09,2019-11-11 22:46:09,0
88,37.54646785,127.0473895,2019-11-11 22:47:49,2019-11-12 02:19:34,0
88,37.5464682,127.0473768,2019-11-12 02:21:01,2019-11-12 07:42:40,0
88,37.546469,127.0473704,2019-11-12 07:44:01,2019-11-12 09:25:02,0
88,37.5464653,127.0473782,2019-11-12 09:26:49,2019-11-12 14:17:26,0
88,37.546466,127.04738165,2019-11-12 14:46:13,2019-11-12 16:27:20,0
88,37.54646565,127.0473764,2019-11-12 16:29:07,2019-11-12 21:52:29,0
88,37.5464673,127.04738,2019-11-12 22:13:15,2019-11-13 14:59:56,0
88,37.5464662,127.0473747,2019-11-13 15:02:17,2019-11-13 16:12:21,0
88,37.5464674,127.0473769,2019-11-13 16:14:01,2019-11-13 19:50:05,0
88,37.5464761,127.0473752,2019-11-13 19:52:01,2019-11-13 20:28:57,0
88,37.5464756,127.0473734,2019-11-13 20:30:01,2019-11-14 04:24:24,0
88,37.5464702,127.0473747,2019-11-14 04:26:31,2019-11-14 05:49:45,0
88,37.546473000000006,127.0473675,2019-11-14 05:50:47,2019-11-14 08:38:26,0
88,37.5464719,127.0473685,2019-11-14 08:40:07,2019-11-14 09:18:22,0
88,37.54647305,127.04738155,2019-11-14 09:20:01,2019-11-14 12:01:43,0
88,37.5464744,127.0473766,2019-11-14 12:03:40,2019-11-14 14:12:05,0
88,37.5464753,127.0473777,2019-11-14 14:13:08,2019-11-14 21:59:05,0
88,37.5464799,127.0473831,2019-11-14 22:01:01,2019-11-15 05:23:11,0
88,37.5464811,127.047407,2019-11-15 05:24:21,2019-11-15 06:46:14,0
88,37.5464741,127.0473678,2019-11-15 06:49:10,2019-11-15 09:05:37,0
88,37.5464774,127.04739165,2019-11-15 09:06:38,2019-11-15 11:01:56,0
88,37.5464779,127.0473963,2019-11-15 11:14:19,2019-11-15 15:59:12,0
88,37.5464709,127.0473806,2019-11-15 16:01:12,2019-11-15 16:57:59,0
88,37.5464743,127.0473684,2019-11-15 16:59:24,2019-11-15 19:59:55,0
88,37.5464759,127.0473758,2019-11-15 20:19:41,2019-11-16 07:18:24,0
88,37.5464731,127.0473717,2019-11-16 07:23:09,2019-11-16 08:21:52,0
88,37.5464785,127.04739005,2019-11-16 08:28:23,2019-11-16 18:58:53,0
88,37.5464807,127.0473933,2019-11-16 19:00:00,2019-11-16 20:21:05,0
88,37.5464753,127.0473775,2019-11-16 20:23:02,2019-11-18 14:32:53,0
88,37.54647735,127.0473839,2019-11-18 14:34:02,2019-11-18 19:25:31,0
88,37.546479,127.0473845,2019-11-18 19:27:01,2019-11-18 21:36:07,0
88,37.5464785,127.0473819,2019-11-18 21:38:06,2019-11-18 23:39:23,0
88,37.5464762,127.0473787,2019-11-18 23:40:46,2019-11-20 10:15:45,0
88,37.5464811,127.0473951,2019-11-20 10:17:01,2019-11-20 14:29:07,0
88,37.5464792,127.0474087,2019-11-20 14:30:07,2019-11-20 21:13:16,0
88,37.5464779,127.0473973,2019-11-20 21:15:13,2019-11-21 05:44:43,0
88,37.54648615,127.0473844,2019-11-21 05:46:01,2019-11-21 10:29:32,0
88,37.5464868,127.04737815,2019-11-21 11:02:01,2019-11-21 12:10:10,0
88,37.54648775,127.04738835,2019-11-21 12:12:01,2019-11-21 13:14:51,0
88,37.5464858,127.0473835,2019-11-21 13:16:01,2019-11-21 17:06:58,0
88,37.54648795,127.04737655,2019-11-21 17:08:05,2019-11-21 19:41:14,0
88,37.5464866,127.0473768,2019-11-21 19:42:16,2019-11-21 21:44:42,0
