deviceid,latitude,longitude,cluster,address
394,37.5465368,127.053965,0,기독교대한성결교회
394,37.5465366,127.0539702,0,기독교대한성결교회
394,37.5465265,127.0539857,0,기독교대한성결교회
394,37.5465314,127.0539582,0,기독교대한성결교회
394,37.54653335,127.05397535,0,기독교대한성결교회
394,37.54661575,127.0538786,0,기독교대한성결교회
394,37.5466092,127.0539325,0,기독교대한성결교회
394,37.5466181,127.0538296,0,기독교대한성결교회
394,37.54661965,127.0538864,0,기독교대한성결교회
394,37.5466174,127.05388155,0,기독교대한성결교회
394,37.546615,127.0538787,0,기독교대한성결교회
394,37.5466128,127.0538846,0,기독교대한성결교회
394,37.5466136,127.0538703,0,기독교대한성결교회
394,37.5466136,127.0538813,0,기독교대한성결교회
394,37.5447818,127.0542924,0,S TOWER
394,37.5466188,127.0538801,0,기독교대한성결교회
394,37.5466166,127.0538818,0,기독교대한성결교회
394,37.5457729,127.0549636,0,서울특별시 성동구 성수2가3동  성수일로8길 39 1
394,37.5466189,127.0538691,0,기독교대한성결교회
394,37.5466149,127.0538856,0,기독교대한성결교회
394,37.5466171,127.0538779,0,기독교대한성결교회
394,37.5466202,127.0538754,0,기독교대한성결교회
394,37.5465619,127.0539721,0,기독교대한성결교회
394,37.54656575,127.0539608,0,기독교대한성결교회
394,37.5465569,127.0539723,0,기독교대한성결교회
394,37.5465693,127.0539453,0,기독교대한성결교회
394,37.5465598,127.0539525,0,기독교대한성결교회
394,37.54655975,127.053963,0,기독교대한성결교회
394,37.5465549,127.0539746,0,기독교대한성결교회
394,37.5465535,127.05397195,0,기독교대한성결교회
394,37.546561,127.0539703,0,기독교대한성결교회
394,37.54656455,127.05396545,0,기독교대한성결교회
394,37.5465577,127.05396675,0,기독교대한성결교회
394,37.5465666,127.05395995,0,기독교대한성결교회
394,37.54655395,127.0539826,0,기독교대한성결교회
394,37.54656935,127.05390935,0,기독교대한성결교회
394,37.5465568,127.0539835,0,기독교대한성결교회
394,37.54655915,127.0539831,0,기독교대한성결교회
