deviceid,latitude,longitude,datetime,leaving_datetime
174,37.586948899999996,127.0187786,2019-11-20 17:31:57,2019-11-20 18:22:43
174,37.6047671,126.963705,2019-11-20 19:00:15,2019-11-20 19:48:17
174,37.6047371,126.9636991,2019-11-20 19:49:21,2019-11-21 01:08:07
174,37.6047535,126.9637032,2019-11-21 01:09:07,2019-11-21 10:30:43
174,37.5869327,127.018479,2019-11-21 10:51:10,2019-11-21 14:14:26
174,37.5869371,127.0184812,2019-11-21 14:18:20,2019-11-21 17:47:27
174,37.6047722,126.9637075,2019-11-21 19:25:02,2019-11-21 20:23:05
174,37.60476405,126.9637087,2019-11-21 20:25:02,2019-11-22 06:52:37
174,37.60473815,126.9636995,2019-11-22 06:53:37,2019-11-22 10:29:02
174,37.6047327,126.9636962,2019-11-22 12:37:46,2019-11-22 21:20:10
174,37.604737549999996,126.9636965,2019-11-22 21:57:28,2019-11-23 10:53:49
174,37.60473595,126.9636937,2019-11-23 10:55:47,2019-11-23 12:10:28
174,37.6047383,126.96369905,2019-11-23 12:25:45,2019-11-24 12:43:33
174,37.6047273,126.9636963,2019-11-24 12:44:33,2019-11-24 20:42:05
174,37.6047878,126.963703,2019-11-24 20:44:01,2019-11-24 21:32:31
174,37.6047559,126.96370615000001,2019-11-24 21:47:27,2019-11-25 10:31:36
174,37.58693475,127.0184792,2019-11-25 10:51:26,2019-11-25 13:49:33
174,37.5869341,127.0184786,2019-11-25 13:49:33,2019-11-25 14:24:51
174,37.5869386,127.0184817,2019-11-25 14:24:51,2019-11-25 18:51:11
174,37.60473585,126.96369924999999,2019-11-25 19:31:53,2019-11-25 20:26:44
174,37.60474925,126.96370415000001,2019-11-25 20:28:45,2019-11-25 21:08:47
174,37.6047689,126.9637014,2019-11-25 21:33:34,2019-11-26 09:40:05
174,37.6047034,126.9636826,2019-11-26 09:42:03,2019-11-26 10:13:56
174,37.5756584,126.9911782,2019-11-26 10:41:11,2019-11-26 11:13:03
174,37.5865645,127.0188153,2019-11-26 12:08:07,2019-11-26 17:33:17
174,37.6047762,126.9637178,2019-11-26 18:30:18,2019-11-26 19:03:05
174,37.6047121,126.963721,2019-11-26 19:05:09,2019-11-26 21:12:30
174,37.604803,126.9637142,2019-11-26 21:14:27,2019-11-27 13:43:12
174,37.604787099999996,126.96371124999999,2019-11-27 13:53:59,2019-11-27 15:12:52
174,37.60476265,126.96371325,2019-11-27 15:14:02,2019-11-28 08:50:17
174,37.6047212,126.9637135,2019-11-28 08:51:55,2019-11-28 10:24:04
174,37.5869375,127.0185181,2019-11-28 10:43:29,2019-11-28 13:55:36
174,37.5893264,127.01674355,2019-11-28 13:55:36,2019-11-28 15:11:00
174,37.5893306,127.0167509,2019-11-28 15:11:00,2019-11-28 15:55:51
