deviceid,latitude,longitude,cluster,address
98,37.5554506,127.0266674,0,행당 한진타운 행당로 82 
98,37.55545295,127.02662335,0,행당 한진타운 행당로 82 
98,37.5554098,127.0266702,0,행당 한진타운 행당로 82 
98,37.5553963,127.026671,0,행당 한진타운 행당로 82 
98,37.555559,127.0250183,0,벽산아파트(종합사회복지관상가) 행당로6길 2 
98,37.555403850000005,127.02668945,0,행당 한진타운 행당로 82 
98,37.5554209,127.0266794,0,행당 한진타운 행당로 82 
98,37.55542085,127.02668385,0,행당 한진타운 행당로 82 
98,37.5554276,127.0266773,0,행당 한진타운 행당로 82 
98,37.5554226,127.0266645,0,행당 한진타운 행당로 82 
98,37.5554227,127.02667975,0,행당 한진타운 행당로 82 
98,37.55543035,127.0266852,0,행당 한진타운 행당로 82 
98,37.55545595,127.0267227,0,행당 한진타운 행당로 82 
98,37.5554241,127.0266631,0,행당 한진타운 행당로 82 
98,37.5554222,127.0266664,0,행당 한진타운 행당로 82 
98,37.55541245,127.0266723,0,행당 한진타운 행당로 82 
98,37.5554636,127.0267191,0,행당 한진타운 행당로 82 
98,37.5554649,127.026649,0,행당 한진타운 행당로 82 
98,37.5554595,127.0266898,0,행당 한진타운 행당로 82 
98,37.5554184,127.0266884,0,행당 한진타운 행당로 82 
98,37.55542995,127.02668265,0,행당 한진타운 행당로 82 
98,37.5554509,127.0266942,0,행당 한진타운 행당로 82 
98,37.5554587,127.026673,0,행당 한진타운 행당로 82 
98,37.5554603,127.0267221,0,행당 한진타운 행당로 82 
98,37.5554261,127.0266662,0,행당 한진타운 행당로 82 
98,37.555419,127.02668605,0,행당 한진타운 행당로 82 
98,37.555423000000005,127.02667625,0,행당 한진타운 행당로 82 
98,37.5554234,127.0267077,0,행당 한진타운 행당로 82 
98,37.5554791,127.0267843,0,행당 한진타운 행당로 82 
98,37.5554781,127.0266617,0,행당 한진타운 행당로 82 
98,37.5554507,127.0267394,0,행당 한진타운 행당로 82 
98,37.5554246,127.0267027,0,행당 한진타운 행당로 82 
98,37.5554221,127.0266661,0,행당 한진타운 행당로 82 
98,37.555404,127.0268199,0,행당 한진타운 행당로 82 
98,37.55535495,127.0267986,0,행당 한진타운 행당로 82 
98,37.5553852,127.0267887,0,행당 한진타운 행당로 82 
98,37.5554026,127.0267955,0,행당 한진타운 행당로 82 
98,37.5553621,127.0267982,0,행당 한진타운 행당로 82 
98,37.55537185,127.0268081,0,행당 한진타운 행당로 82 
98,37.555405,127.0267824,0,행당 한진타운 행당로 82 
98,37.55536755,127.0267952,0,행당 한진타운 행당로 82 
98,37.555369,127.0268014,0,행당 한진타운 행당로 82 
98,37.5553834,127.0268048,0,행당 한진타운 행당로 82 
98,37.55541475,127.0267593,0,행당 한진타운 행당로 82 
98,37.5554416,127.0268234,0,행당 한진타운 행당로 82 
98,37.5554293,127.0268126,0,행당 한진타운 행당로 82 
98,37.55537425,127.0268052,0,행당 한진타운 행당로 82 
98,37.5553678,127.02679985,0,행당 한진타운 행당로 82 
98,37.5553994,127.0267872,0,행당 한진타운 행당로 82 
98,37.5553723,127.02680235,0,행당 한진타운 행당로 82 
98,37.5554059,127.0267257,0,행당 한진타운 행당로 82 
98,37.5553664,127.0268,0,행당 한진타운 행당로 82 
98,37.5554284,127.02674685,0,행당 한진타운 행당로 82 
98,37.5554379,127.0267838,0,행당 한진타운 행당로 82 
98,37.5553748,127.0267861,0,행당 한진타운 행당로 82 
98,37.5554055,127.0267676,0,행당 한진타운 행당로 82 
98,37.5554107,127.0267365,0,행당 한진타운 행당로 82 
98,37.5553899,127.026763,0,행당 한진타운 행당로 82 
98,37.555367,127.0267958,0,행당 한진타운 행당로 82 
98,37.5553622,127.0268051,0,행당 한진타운 행당로 82 
98,37.555450050000005,127.02682195,0,행당 한진타운 행당로 82 
98,37.55541475,127.0267917,0,행당 한진타운 행당로 82 
