deviceid,latitude,longitude,datetime,leaving_datetime,cluster
98,37.5605571,127.02869,2019-11-04 15:51:15,2019-11-04 19:34:43,1
98,37.5605614,127.0286751,2019-11-05 09:51:51,2019-11-05 12:48:56,1
98,37.5605574,127.0286964,2019-11-05 15:55:07,2019-11-05 19:25:46,1
98,37.5605677,127.02866085,2019-11-06 10:16:43,2019-11-06 16:20:10,1
98,37.56057655,127.0286667,2019-11-06 16:21:19,2019-11-06 18:05:34,1
98,37.5605676,127.0286588,2019-11-07 10:42:23,2019-11-07 16:20:45,1
98,37.5605728,127.0286907,2019-11-08 14:04:34,2019-11-08 17:29:39,1
98,37.56056895,127.02870035,2019-11-09 10:50:50,2019-11-09 17:34:49,1
98,37.5605631,127.0287091,2019-11-11 09:25:06,2019-11-11 12:03:46,1
98,37.5605575,127.0286933,2019-11-11 17:09:48,2019-11-11 18:09:02,1
98,37.5606317,127.0286991,2019-11-12 09:54:30,2019-11-12 11:08:07,1
98,37.5606224,127.0286724,2019-11-12 19:25:56,2019-11-13 01:02:50,1
98,37.5606069,127.0286598,2019-11-13 01:04:07,2019-11-13 12:08:42,1
98,37.5606229,127.0286805,2019-11-13 12:19:52,2019-11-13 15:49:55,1
98,37.56061605,127.02866595,2019-11-14 12:06:26,2019-11-14 17:35:05,1
98,37.5606076,127.028677,2019-11-15 11:40:27,2019-11-15 16:31:38,1
98,37.5606159,127.0286589,2019-11-16 14:03:44,2019-11-16 16:49:16,1
98,37.5606183,127.0286755,2019-11-18 13:29:37,2019-11-18 17:55:20,1
