deviceid,latitude,longitude,datetime,leaving_datetime,cluster
98,37.5704482,127.0337839,2019-11-04 13:56:09,2019-11-04 15:20:56,11
98,37.5605571,127.02869,2019-11-04 15:51:15,2019-11-04 19:34:43,1
98,37.5554506,127.0266674,2019-11-04 19:36:52,2019-11-04 23:01:14,0
98,37.55545295,127.02662335,2019-11-04 23:12:03,2019-11-05 01:58:11,0
98,37.5554098,127.0266702,2019-11-05 02:00:11,2019-11-05 07:54:20,0
98,37.5553963,127.026671,2019-11-05 08:21:22,2019-11-05 09:49:43,0
98,37.5605614,127.0286751,2019-11-05 09:51:51,2019-11-05 12:48:56,1
98,37.555559,127.0250183,2019-11-05 13:12:44,2019-11-05 13:51:42,0
98,37.555403850000005,127.02668945,2019-11-05 13:52:44,2019-11-05 15:52:24,0
98,37.5605574,127.0286964,2019-11-05 15:55:07,2019-11-05 19:25:46,1
98,37.5554209,127.0266794,2019-11-05 19:52:17,2019-11-06 08:27:41,0
98,37.55542085,127.02668385,2019-11-06 08:29:07,2019-11-06 09:52:37,0
98,37.5605677,127.02866085,2019-11-06 10:16:43,2019-11-06 16:20:10,1
98,37.56057655,127.0286667,2019-11-06 16:21:19,2019-11-06 18:05:34,1
98,37.5554276,127.0266773,2019-11-06 18:07:43,2019-11-07 09:26:44,0
98,37.5554226,127.0266645,2019-11-07 09:28:17,2019-11-07 10:40:14,0
98,37.5605676,127.0286588,2019-11-07 10:42:23,2019-11-07 16:20:45,1
98,37.556566200000006,127.0289651,2019-11-07 16:42:15,2019-11-07 18:10:22,6
98,37.5634079,127.0367613,2019-11-07 19:05:28,2019-11-07 20:44:49,10
98,37.55971905,127.03622855,2019-11-07 21:39:24,2019-11-07 22:35:36,4
98,37.5554227,127.02667975,2019-11-07 22:43:07,2019-11-08 09:40:38,0
98,37.55543035,127.0266852,2019-11-08 09:41:40,2019-11-08 13:38:47,0
98,37.5605728,127.0286907,2019-11-08 14:04:34,2019-11-08 17:29:39,1
98,37.54799715,127.0209514,2019-11-08 17:40:39,2019-11-08 18:42:02,3
98,37.5481537,127.02456285,2019-11-08 18:42:02,2019-11-08 20:07:56,3
98,37.55545595,127.0267227,2019-11-08 20:15:29,2019-11-09 02:03:00,0
98,37.5554241,127.0266631,2019-11-09 02:05:04,2019-11-09 02:47:30,0
98,37.5554222,127.0266664,2019-11-09 02:49:30,2019-11-09 06:23:23,0
98,37.55541245,127.0266723,2019-11-09 06:24:49,2019-11-09 10:48:37,0
98,37.56056895,127.02870035,2019-11-09 10:50:50,2019-11-09 17:34:49,1
98,37.5554636,127.0267191,2019-11-09 18:21:35,2019-11-09 20:51:54,0
98,37.5530712,127.026203,2019-11-09 20:51:54,2019-11-09 21:45:18,5
98,37.5554649,127.026649,2019-11-09 21:45:18,2019-11-09 23:54:40,0
98,37.5554595,127.0266898,2019-11-09 23:58:09,2019-11-10 01:53:45,0
98,37.5554184,127.0266884,2019-11-10 02:16:12,2019-11-10 11:00:37,0
98,37.5478667,127.0270427,2019-11-10 11:08:03,2019-11-10 12:46:14,2
98,37.547776,127.0272285,2019-11-10 12:47:15,2019-11-10 13:52:51,2
98,37.54821385,127.0246018,2019-11-10 13:59:54,2019-11-10 14:41:39,3
98,37.55542995,127.02668265,2019-11-10 14:47:02,2019-11-10 15:30:23,0
98,37.5554509,127.0266942,2019-11-10 16:22:59,2019-11-10 17:34:51,0
98,37.5554587,127.026673,2019-11-10 17:35:53,2019-11-10 20:14:32,0
98,37.5554603,127.0267221,2019-11-10 20:15:34,2019-11-11 01:27:28,0
98,37.5554261,127.0266662,2019-11-11 01:29:33,2019-11-11 06:00:33,0
98,37.555419,127.02668605,2019-11-11 06:02:06,2019-11-11 06:32:23,0
98,37.555423000000005,127.02667625,2019-11-11 06:33:30,2019-11-11 08:18:55,0
98,37.5554234,127.0267077,2019-11-11 08:20:04,2019-11-11 09:25:06,0
