deviceid,latitude,longitude,arrive_time,leaving_time
272,37.5934271,127.0168596,2019-12-02 02:21:41,2019-12-02 02:58:39
272,37.5927274,127.0170123,2019-12-02 03:00:41,2019-12-02 04:55:49
272,37.5906794,127.0175465,2019-12-02 05:04:28,2019-12-02 05:44:00
272,37.6358971,127.0511641,2019-12-02 06:12:59,2019-12-02 10:13:04
272,37.6356988,127.0511808,2019-12-02 10:15:15,2019-12-02 13:11:52
272,37.635548549999996,127.0510693,2019-12-02 13:13:14,2019-12-02 16:40:39
272,37.6354872,127.0511737,2019-12-02 16:45:03,2019-12-02 17:31:36
272,37.6354114,127.0510463,2019-12-02 17:34:43,2019-12-02 18:11:25
272,37.6354271,127.0511923,2019-12-02 18:14:21,2019-12-02 20:51:23
272,37.63546015,127.05119045,2019-12-02 20:52:53,2019-12-02 22:18:42
272,37.6356288,127.05117075000001,2019-12-02 22:22:03,2019-12-03 02:17:27
