deviceid,latitude,longitude,year,week,category
272.0,37.58694451,127.01872527,2019.0,48.0,none
272.0,37.53397045,126.9735413,2019.0,48.0,none
272.0,37.6018834,127.040853,2019.0,48.0,주택>아파트
272.0,37.562548,126.9412555,2019.0,48.0,"건강,의료>종합병원"
272.0,37.6255572,127.0423866,2019.0,48.0,"여행,명소>도시,테마공원"
272.0,37.5633753,126.9435987,2019.0,48.0,none
272.0,37.5799081,127.0036385,2019.0,48.0,none
272.0,37.5388449,127.0901608,2019.0,48.0,none
272.0,37.59307725,127.01693595,2019.0,49.0,none
272.0,37.5906794,127.0175465,2019.0,49.0,none
