deviceid,latitude,longitude,cluster,address
317,37.6175004,126.9988465,0,정릉한일유앤아이아파트 보국문로37길 14 5
317,37.61749485,126.99882525,0,정릉한일유앤아이아파트 보국문로37길 14 5
317,37.6175111,126.9988019,0,정릉한일유앤아이아파트 보국문로37길 14 5
317,37.6174988,126.998818,0,정릉한일유앤아이아파트 보국문로37길 14 5
317,37.6175772,126.9989072,0, 보국문로29길 28 6
317,37.6175069,126.9987715,0,정릉한일유앤아이아파트 보국문로37길 14 5
317,37.6174823,126.9987651,0,정릉한일유앤아이아파트 보국문로37길 14 5
317,37.61748715,126.99879545,0,정릉한일유앤아이아파트 보국문로37길 14 5
317,37.6175366,126.9987842,0,정릉한일유앤아이아파트 보국문로37길 14 5
317,37.6175153,126.9988163,0,정릉한일유앤아이아파트 보국문로37길 14 5
317,37.6174989,126.9988246,0,정릉한일유앤아이아파트 보국문로37길 14 5
317,37.617495,126.99884315,0,정릉한일유앤아이아파트 보국문로37길 14 5
317,37.6175319,126.9987901,0,정릉한일유앤아이아파트 보국문로37길 14 5
317,37.6174577,126.9987667,0,정릉한일유앤아이아파트 보국문로37길 14 5
