deviceid,latitude,longitude,datetime,leaving_datetime
110,37.563274,127.028421,2019-11-05 17:23:27,2019-11-05 19:45:13
110,37.563263750000004,127.02847700000001,2019-11-05 19:53:40,2019-11-05 20:24:22
110,37.5632636,127.0284279,2019-11-05 20:24:22,2019-11-07 18:07:09
110,37.563266,127.0284218,2019-11-07 18:08:18,2019-11-10 01:12:36
110,37.5632596,127.02843229999999,2019-11-10 01:32:15,2019-11-11 12:18:25
110,37.5632654,127.02842125000001,2019-11-11 12:19:44,2019-11-12 12:27:40
110,37.5632537,127.02844540000001,2019-11-12 12:29:41,2019-11-12 18:26:39
110,37.5637547,127.0307524,2019-11-12 18:26:39,2019-11-12 18:58:36
110,37.5639703,127.03024325,2019-11-12 18:58:36,2019-11-12 19:32:09
110,37.563219,127.0284709,2019-11-12 19:32:09,2019-11-14 00:05:18
