deviceid,latitude,longitude,datetime,leaving_datetime,cluster
250,37.5869569,127.01876465,2019-11-26 13:40:54,2019-11-26 15:40:55,1
250,37.56762285000001,126.81664715,2019-11-26 16:54:44,2019-11-26 17:32:06,12
250,37.5721576,126.8118555,2019-11-26 17:39:44,2019-11-26 18:45:43,5
250,37.5721651,126.811838,2019-11-26 18:59:05,2019-11-26 20:06:03,5
250,37.562751,126.8572349,2019-11-26 20:47:45,2019-11-27 00:16:40,0
250,37.5627508,126.8572315,2019-11-27 00:18:00,2019-11-27 09:14:21,0
250,37.5869358,127.0187882,2019-11-27 10:09:03,2019-11-27 12:21:23,1
250,37.5869261,127.0187935,2019-11-27 12:21:23,2019-11-27 18:07:20,1
250,37.55835845,126.85484795,2019-11-27 19:25:51,2019-11-27 20:44:24,4
250,37.5627508,126.8572365,2019-11-27 20:45:29,2019-11-28 09:16:28,0
250,37.5869264,127.0187949,2019-11-28 10:29:12,2019-11-28 14:50:28,1
250,37.58931385,127.01702775,2019-11-28 14:50:28,2019-11-28 16:17:10,11
250,37.586951850000005,127.01877975,2019-11-28 16:17:10,2019-11-28 18:47:28,1
250,37.5580508,126.8618912,2019-11-28 19:52:02,2019-11-28 20:42:02,10
250,37.5627512,126.8572358,2019-11-28 20:45:29,2019-11-29 14:29:44,0
250,37.5627509,126.8572363,2019-11-29 14:29:44,2019-11-30 18:41:38,0
250,37.5627514,126.8572362,2019-11-30 18:43:47,2019-12-01 06:40:51,0
250,37.51847315,126.985283,2019-12-01 07:28:07,2019-12-01 08:32:16,9
250,37.5627586,126.8572361,2019-12-01 08:57:15,2019-12-01 10:08:29,0
250,37.56057355,126.85596995,2019-12-01 10:08:29,2019-12-01 11:04:28,3
250,37.5605589,126.8560081,2019-12-01 11:05:39,2019-12-01 12:37:55,3
250,37.5627514,126.8572331,2019-12-01 13:17:42,2019-12-02 08:58:56,0
250,37.5869347,127.0187933,2019-12-02 10:06:03,2019-12-02 16:16:16,1
250,37.51232245,126.86585595,2019-12-02 17:24:25,2019-12-02 18:04:24,8
250,37.5162031,126.8610663,2019-12-02 18:15:02,2019-12-02 21:28:35,7
250,37.56275085,126.85723585,2019-12-02 21:47:02,2019-12-03 04:00:16,0
250,37.5627511,126.8572355,2019-12-03 04:03:38,2019-12-03 10:11:22,0
250,37.5606375,126.8556622,2019-12-03 10:11:22,2019-12-03 11:26:50,3
250,37.55849205,126.85475635,2019-12-03 11:26:50,2019-12-03 13:50:39,4
250,37.5280804,126.9179666,2019-12-03 14:42:05,2019-12-03 16:52:52,6
250,37.5639939,126.8036999,2019-12-03 17:23:49,2019-12-03 18:00:23,2
250,37.5640016,126.8036941,2019-12-03 18:01:40,2019-12-03 18:39:50,2
250,37.5639819,126.8036617,2019-12-03 18:49:30,2019-12-03 20:45:40,2
250,37.5627505,126.8572356,2019-12-03 21:19:37,2019-12-04 08:50:18,0
250,37.58694,127.0187821,2019-12-04 09:40:01,2019-12-04 10:25:29,1
250,37.58694165,127.01878885,2019-12-04 10:25:29,2019-12-04 13:08:04,1
250,37.5869357,127.0187894,2019-12-04 13:34:26,2019-12-04 16:13:47,1
