deviceid,latitude,longitude,year,week,category
318.0,37.55964191666667,126.84907678333333,2019.0,49.0,주택>아파트
318.0,35.5436637,127.079219,2019.0,49.0,none
318.0,37.5300501,126.9642807,2019.0,49.0,"기차,철도>KTX정차역"
318.0,37.55855375,126.8547487,2019.0,49.0,none
318.0,35.5243883,127.0764215,2019.0,50.0,none
318.0,35.5436452,127.0797359,2019.0,50.0,none
318.0,37.55868625,126.83780463333333,2019.0,50.0,none
318.0,37.55859185,126.85484199999999,2019.0,50.0,none
318.0,37.541140825,126.970142775,2019.0,50.0,none
318.0,37.3197479,126.8194995,2019.0,50.0,"스포츠,오락>종합운동장"
318.0,37.5653819,126.84841295,2019.0,50.0,"시설,건물>기업,빌딩"
318.0,37.6148809,127.0190906,2019.0,50.0,none
318.0,37.590806,127.0108297,2019.0,50.0,주택>오피스텔
318.0,37.5810478,127.046475,2019.0,50.0,"생활,편의>편의점"
318.0,37.581081600000005,127.04506525,2019.0,50.0,none
318.0,37.58415995,127.04996415,2019.0,50.0,"건강,의료>종합병원"
318.0,36.8457781,127.1583957,2019.0,50.0,none
318.0,35.52701,127.0727142,2019.0,51.0,none
