deviceid,latitude,longitude,cluster,address
103,37.5694466,127.02695695,0,텐즈힐
103,37.5694364,127.0269574,0,텐즈힐
103,37.5694801,127.0269394,0,텐즈힐
103,37.56945025,127.02695685,0,텐즈힐
103,37.5694432,127.0269448,0,텐즈힐
103,37.569446,127.0269503,0,텐즈힐
103,37.569436,127.02693225,0,텐즈힐
103,37.56942995,127.02692975,0,텐즈힐
103,37.5694352,127.0269479,0,텐즈힐
103,37.5694618,127.026948,0,텐즈힐
103,37.5694684,127.0269428,0,텐즈힐
103,37.56945215,127.0269729,0,텐즈힐
103,37.5694348,127.026945,0,텐즈힐
103,37.5683672,127.0258258,0,서울특별시 성동구 왕십리도선동 서울특별시 성동구 상왕십리동  54 39 
103,37.569445,127.0269594,0,텐즈힐
103,37.5694449,127.0269705,0,텐즈힐
103,37.5692925,127.02690885,0,텐즈힐
103,37.5694384,127.0269583,0,텐즈힐
103,37.5694353,127.0269529,0,텐즈힐
103,37.56945415,127.0269637,0,텐즈힐
103,37.56944625,127.0269737,0,텐즈힐
103,37.5694467,127.0269719,0,텐즈힐
103,37.56945035,127.02696965,0,텐즈힐
