deviceid,latitude,longitude,datetime,leaving_datetime,cluster
103,37.5856842,126.949512,2019-11-05 09:27:01,2019-11-05 20:59:33,1
103,37.5856842,126.949509,2019-11-07 09:27:06,2019-11-07 12:05:31,1
103,37.5856829,126.94950585,2019-11-07 13:27:44,2019-11-07 20:18:51,1
103,37.5855393,126.9495816,2019-11-08 09:33:32,2019-11-08 10:04:27,1
103,37.5856813,126.9495549,2019-11-08 10:04:27,2019-11-08 22:10:20,1
103,37.585691,126.94952445,2019-11-11 09:30:24,2019-11-11 12:29:40,1
103,37.5862659,126.9498465,2019-11-11 12:29:40,2019-11-11 13:25:33,1
103,37.5857031,126.94945935,2019-11-11 18:32:32,2019-11-11 21:06:09,1
103,37.5856801,126.94953265,2019-11-12 09:26:05,2019-11-12 15:25:32,1
103,37.5856823,126.9495401,2019-11-12 15:25:32,2019-11-12 17:57:07,1
103,37.5856785,126.9495398,2019-11-12 17:57:07,2019-11-12 18:44:15,1
103,37.5856777,126.9495273,2019-11-13 09:28:45,2019-11-13 11:11:22,1
103,37.5856711,126.9494876,2019-11-13 14:00:07,2019-11-13 19:49:24,1
103,37.5856787,126.9495295,2019-11-14 09:33:25,2019-11-14 14:41:49,1
103,37.5856696,126.9495023,2019-11-15 09:38:49,2019-11-15 11:33:41,1
103,37.5857075,126.94944415,2019-11-16 12:40:30,2019-11-16 15:47:45,1
