deviceid,latitude,longitude,datetime,leaving_datetime
79,37.56756815,126.89599050000001,2019-10-30 11:39:41,2019-10-30 12:12:36
79,37.5676005,126.895965,2019-10-30 12:12:36,2019-10-30 13:51:51
79,37.5707307,126.9737094,2019-10-30 14:52:09,2019-10-30 17:05:02
79,37.5717832,126.9730185,2019-10-30 17:05:02,2019-10-30 17:48:13
79,37.54094605,127.01635379999999,2019-10-30 18:25:23,2019-10-30 19:18:57
79,37.5409569,127.0163839,2019-10-30 19:41:59,2019-10-30 20:23:57
79,37.5408096,127.01640265,2019-10-30 20:26:57,2019-10-30 21:17:22
79,37.54080209999999,127.0163459,2019-10-30 21:18:23,2019-10-30 22:01:29
79,37.5407961,127.0163197,2019-10-30 22:22:45,2019-10-30 22:54:02
79,37.540781100000004,127.01638080000001,2019-10-30 23:05:18,2019-10-31 02:24:56
