deviceid,latitude,longitude,datetime,leaving_datetime
79,37.5408096,127.0164288,2019-11-06 03:51:41,2019-11-06 05:39:25
79,37.540932,127.0162653,2019-11-06 05:43:25,2019-11-06 06:22:29
79,37.541127,127.0162493,2019-11-06 06:27:31,2019-11-06 07:12:11
79,37.5410322,127.0162317,2019-11-06 07:27:09,2019-11-06 08:56:24
79,37.541560849999996,127.0162971,2019-11-06 08:58:20,2019-11-06 09:36:57
79,37.57072565,126.97370925,2019-11-06 13:00:18,2019-11-06 17:42:40
79,37.5411343,127.016556,2019-11-06 18:21:43,2019-11-06 19:52:46
79,37.5408209,127.0162806,2019-11-06 20:13:09,2019-11-06 20:50:33
79,37.5408483,127.01628035,2019-11-06 21:18:33,2019-11-06 23:28:36
79,37.5408626,127.0162433,2019-11-06 23:29:36,2019-11-07 00:21:49
