deviceid,latitude,longitude,datetime,leaving_datetime
79,37.5407381,127.0163303,2019-10-31 02:53:11,2019-10-31 05:00:45
79,37.5407985,127.0163791,2019-10-31 05:01:47,2019-10-31 06:34:44
79,37.5408011,127.0163535,2019-10-31 06:52:49,2019-10-31 07:27:47
79,37.5533026,126.9726768,2019-10-31 08:29:03,2019-10-31 09:23:25
79,37.3366928,127.2935273,2019-10-31 12:48:28,2019-10-31 13:30:44
79,37.340901200000005,127.28905945,2019-10-31 14:18:36,2019-10-31 15:12:42
79,37.3398865,127.28894224999999,2019-10-31 15:47:50,2019-10-31 16:37:45
79,37.3373791,127.2942928,2019-10-31 16:39:48,2019-10-31 18:12:30
79,37.3381322,127.2955354,2019-10-31 18:25:19,2019-10-31 19:22:54
79,37.338291049999995,127.29447965,2019-10-31 19:26:58,2019-10-31 20:59:47
79,37.3381251,127.2954516,2019-10-31 21:00:48,2019-11-01 07:31:12
