deviceid,latitude,longitude,datetime,leaving_datetime
265,37.6513355,127.0727332,2019-11-30 01:43:47,2019-11-30 02:37:26
265,37.6513355,127.0727332,2019-11-30 02:40:26,2019-11-30 03:43:35
265,37.6513355,127.0727332,2019-11-30 03:47:35,2019-11-30 05:10:38
265,37.6513355,127.0727332,2019-11-30 05:11:38,2019-11-30 06:18:19
265,37.6513355,127.0730685,2019-11-30 07:18:43,2019-11-30 07:52:00
265,37.651458,127.0727332,2019-11-30 08:18:37,2019-11-30 09:29:11
265,37.6513355,127.0727332,2019-11-30 09:29:11,2019-11-30 10:00:23
265,37.6513355,127.0727332,2019-11-30 10:01:23,2019-11-30 10:33:00
265,37.651458,127.0723979,2019-11-30 10:34:00,2019-11-30 11:14:15
265,37.6513355,127.0730685,2019-11-30 11:26:23,2019-11-30 12:01:49
265,37.5894788,127.0069841,2019-11-30 14:45:05,2019-11-30 17:55:47
265,37.6513355,127.0727332,2019-11-30 19:25:47,2019-12-01 00:35:34
