deviceid,latitude,longitude,arrive_time,leaving_time
265,37.5859413,127.0190649,2019-11-29 01:27:20,2019-11-29 05:01:00
265,37.5859413,127.0190649,2019-11-29 05:01:00,2019-11-29 08:31:00
265,37.5859413,127.0190649,2019-11-29 08:33:00,2019-11-29 09:12:31
265,37.6513355,127.0727332,2019-11-29 10:32:08,2019-11-29 11:33:13
265,37.6513355,127.0727332,2019-11-29 11:34:38,2019-11-29 16:42:42
265,37.6513355,127.0727332,2019-11-29 16:43:47,2019-11-29 17:37:26
265,37.6513355,127.0727332,2019-11-29 17:40:26,2019-11-29 18:43:35
265,37.6513355,127.0727332,2019-11-29 18:47:35,2019-11-29 20:10:38
265,37.6513355,127.0727332,2019-11-29 20:11:38,2019-11-29 21:18:19
265,37.6513355,127.0730685,2019-11-29 22:18:43,2019-11-29 22:52:00
265,37.651458,127.0727332,2019-11-29 23:18:37,2019-11-30 00:29:11
