deviceid,latitude,longitude,year,week,category
83.0,37.5729981,126.9754303,2019.0,44.0,"교통,운수>민영주차장"
83.0,37.561883325,127.0382013,2019.0,44.0,"한식>칼국수,만두"
83.0,37.5650932,127.0363531,2019.0,44.0,수선>구두수선
83.0,37.57565935,126.9769247,2019.0,44.0,"문화,유적>부속시설"
83.0,37.5644694,126.9873566,2019.0,44.0,"공공,사회기관>회관"
83.0,37.54408645,126.9544601,2019.0,44.0,주택>아파트
83.0,37.5439928,126.9525895,2019.0,44.0,"시설,건물>기업,빌딩"
83.0,37.516808733333335,127.07048515000001,2019.0,45.0,"스포츠,오락>종합운동장"
83.0,37.6389241,127.01125812500001,2019.0,45.0,"건강,의료>국립병원"
83.0,37.5650971,127.0363472,2019.0,45.0,수선>구두수선
83.0,37.51557055,127.07117485,2019.0,45.0,"스포츠,오락>종합운동장"
83.0,37.561385,127.038294,2019.0,45.0,"한식>칼국수,만두"
