deviceid,latitude,longitude,datetime,leaving_datetime
252,37.5869676,127.01859,2019-11-26 13:51:19,2019-11-26 14:23:01
252,37.591737,127.0179462,2019-11-26 14:30:12,2019-11-26 15:29:42
252,37.579215500000004,127.00256565,2019-11-26 15:58:38,2019-11-26 17:31:37
252,37.5823853,127.0179596,2019-11-26 17:58:16,2019-11-26 22:34:26
252,37.5823801,127.01795505,2019-11-26 22:34:26,2019-11-28 12:25:04
252,37.590821950000006,127.01093405,2019-11-28 12:32:36,2019-11-28 13:30:40
252,37.5887458,127.00641110000001,2019-11-28 13:30:40,2019-11-28 14:21:18
252,37.546082150000004,126.86235625,2019-11-28 15:08:46,2019-11-28 15:50:30
252,37.5823784,127.0179534,2019-11-28 17:37:05,2019-11-30 17:07:58
252,37.6128174,127.01804770000001,2019-11-30 17:33:44,2019-11-30 20:05:31
252,37.58237715,127.01795325,2019-11-30 20:43:29,2019-12-01 15:31:48
252,37.6422014,127.1080979,2019-12-01 16:09:49,2019-12-01 20:18:05
252,37.582365,127.0179384,2019-12-01 20:44:55,2019-12-02 14:19:03
252,37.56208315,127.0381442,2019-12-02 15:04:54,2019-12-02 17:58:34
252,37.582377750000006,127.01795435,2019-12-02 18:34:52,2019-12-05 13:28:28
