deviceid,latitude,longitude,datetime,leaving_datetime,cluster
228,37.5555115,127.0384655,2019-11-22 17:15:07,2019-11-23 11:28:07,0
228,37.5555115,127.0384655,2019-11-23 14:52:19,2019-11-24 08:21:07,0
228,37.5555115,127.0384655,2019-11-24 10:45:07,2019-11-24 16:59:34,0
228,37.5555115,127.0384655,2019-11-24 16:59:34,2019-11-25 15:01:14,0
228,37.5555115,127.0384655,2019-11-25 16:23:10,2019-11-25 17:33:07,0
228,37.5555115,127.0384655,2019-11-25 17:34:10,2019-11-25 21:40:42,0
228,37.5555115,127.0384655,2019-11-25 21:41:48,2019-11-26 15:40:50,0
228,37.555433,127.0385202,2019-11-26 16:40:13,2019-11-27 14:09:30,0
228,37.5554406,127.0385202,2019-11-27 15:23:23,2019-11-28 09:35:54,0
228,37.555433,127.0385202,2019-11-28 09:36:58,2019-11-28 11:03:18,0
228,37.555433,127.0385202,2019-11-28 15:40:21,2019-11-29 11:39:32,0
228,37.55544325,127.0385202,2019-11-29 16:45:56,2019-11-30 08:41:46,0
228,37.555433,127.0385202,2019-11-30 08:42:50,2019-11-30 12:16:48,0
