deviceid,latitude,longitude,cluster,address
265,37.5847882,127.0190649,1,서울특별시 성북구 보문동 서울특별시 성북구 보문동2가  91 1 
265,37.5859413,127.0190649,1,서울특별시 성북구 보문동 서울특별시 성북구 보문동2가  91 4 
265,37.5859413,127.0190649,1,서울특별시 성북구 보문동 서울특별시 성북구 보문동2가  91 4 
265,37.5859413,127.0190649,1,서울특별시 성북구 보문동 서울특별시 성북구 보문동2가  91 4 
265,37.5859413,127.0190649,1,서울특별시 성북구 보문동 서울특별시 성북구 보문동2가  91 4 
265,37.5859413,127.0190649,1,서울특별시 성북구 보문동 서울특별시 성북구 보문동2가  91 4 
265,37.5859413,127.0190649,1,서울특별시 성북구 보문동 서울특별시 성북구 보문동2가  91 4 
265,37.5859413,127.0190649,1,서울특별시 성북구 보문동 서울특별시 성북구 보문동2가  91 4 
265,37.5859413,127.0190649,1,서울특별시 성북구 보문동 서울특별시 성북구 보문동2가  91 4 
265,37.5859413,127.0190649,1,서울특별시 성북구 보문동 서울특별시 성북구 보문동2가  91 4 
265,37.5859413,127.0190649,1,서울특별시 성북구 보문동 서울특별시 성북구 보문동2가  91 4 
265,37.5859413,127.0190649,1,서울특별시 성북구 보문동 서울특별시 성북구 보문동2가  91 4 
